sido_name,sigungu_name,adm_dong_name,leg_dong_name,region_code,adm_dong_code,leg_dong_code,asof_date
경기도,파주시,탄현면,만우리,31200320,4148032000,4148032026,2025-04-01
경기도,파주시,탄현면,축현리,31200320,4148032000,4148032027,2025-04-01
경기도,파주시,탄현면,금승리,31200320,4148032000,4148032028,2025-04-01
경기도,파주시,탄현면,오금리,31200320,4148032000,4148032029,2025-04-01
경기도,파주시,탄현면,낙하리,31200320,4148032000,4148032030,2025-04-01
경기도,파주시,금촌1동,아동동,31200530,4148051000,4148010200,2025-04-01
경기도,파주시,금촌3동,야동동,31200540,4148053000,4148010400,2025-04-01
경기도,파주시,금촌3동,검산동,31200540,4148053000,4148010500,2025-04-01
경기도,파주시,금촌3동,맥금동,31200540,4148053000,4148010600,2025-04-01
경기도,파주시,운정1동,교하동,31200512,4148055000,4148010700,2025-04-01
경기도,포천시,영중면,영중면,31270360,4165036000,4165036000,2025-04-01
경기도,포천시,영중면,양문리,31270360,4165036000,4165036021,2025-04-01
경기도,포천시,영중면,금주리,31270360,4165036000,4165036022,2025-04-01
경기도,포천시,영중면,거사리,31270360,4165036000,4165036023,2025-04-01
경기도,포천시,영중면,성동리,31270360,4165036000,4165036024,2025-04-01
경기도,포천시,영중면,영평리,31270360,4165036000,4165036025,2025-04-01
경기도,이천시,설성면,대죽리,31210370,4150037000,4150037032,2025-04-01
경기도,이천시,율면,율면,31210380,4150038000,4150038000,2025-04-01
경기도,이천시,율면,고당리,31210380,4150038000,4150038021,2025-04-01
경기도,고양시 덕양구,고양동,대자동,31101590,4128159000,4128111700,2025-04-01
경기도,고양시 덕양구,관산동,대자동,31101600,4128160000,4128111700,2025-04-01
경기도,고양시 덕양구,관산동,관산동,31101600,4128160000,4128111800,2025-04-01
경기도,고양시 덕양구,관산동,내유동,31101600,4128160000,4128111900,2025-04-01
경기도,성남시 중원구,금광1동,금광동,31022530,4113353000,4113310300,2025-04-01
경기도,성남시 중원구,도촌동,여수동,31022610,4113367000,4113310600,2025-04-01
경기도,포천시,화현면,명덕리,31270410,4165041000,4165041022,2025-04-01
경기도,포천시,화현면,지현리,31270410,4165041000,4165041023,2025-04-01
경기도,여주시,여주시,여주시,31280,4167000000,4167000000,2025-04-01
경기도,가평군,북면,화악리,31570350,4182035000,4182035023,2025-04-01
경기도,가평군,북면,도대리,31570350,4182035000,4182035024,2025-04-01
경기도,광주시,도척면,추곡리,31250340,4161033000,4161033024,2025-04-01
경기도,광주시,도척면,상림리,31250340,4161033000,4161033025,2025-04-01
경기도,광주시,도척면,도웅리,31250340,4161033000,4161033026,2025-04-01
경기도,오산시,남촌동,궐동,31140530,4137053000,4137010400,2025-04-01
경기도,오산시,신장1동,궐동,31140571,4137054300,4137010400,2025-04-01
경기도,수원시 팔달구,지동,지동,31013530,4111570000,4111513900,2025-04-01
경기도,포천시,영북면,문암리,31270390,4165039000,4165039025,2025-04-01
경기도,포천시,선단동,설운동,31270520,4165052000,4165010500,2025-04-01
경기도,포천시,선단동,동교동,31270520,4165052000,4165010600,2025-04-01
경기도,포천시,소흘읍,소흘읍,31270110,4165025000,4165025000,2025-04-01
경기도,포천시,소흘읍,송우리,31270110,4165025000,4165025021,2025-04-01
경기도,포천시,소흘읍,이동교리,31270110,4165025000,4165025022,2025-04-01
경기도,양평군,강상면,교평리,31580310,4183031000,4183031023,2025-04-01
경기도,양평군,강상면,신화리,31580310,4183031000,4183031024,2025-04-01
경기도,양평군,강하면,강하면,31580320,4183032000,4183032000,2025-04-01
경기도,파주시,적성면,구읍리,31200370,4148037000,4148037024,2025-04-01
경기도,안성시,대덕면,삼한리,31220350,4155035000,4155035034,2025-04-01
경기도,안성시,양성면,양성면,31220360,4155036000,4155036000,2025-04-01
경기도,수원시 권선구,권선1동,권선동,31012600,4111367000,4111313700,2025-04-01
경기도,수원시 권선구,세류2동,장지동,31012530,4111353000,4111313800,2025-04-01
경기도,화성시,서신면,홍법리,31240370,4159035000,4159035027,2025-04-01
경기도,광주시,오포읍,고산리,31250110,4161025000,4161025021,2025-04-01
경기도,광주시,오포읍,신현리,31250110,4161025000,4161025022,2025-04-01
경기도,연천군,연천읍,고문리,31550110,4180025000,4180025029,2025-04-01
경기도,연천군,연천읍,부곡리,31550110,4180025000,4180025030,2025-04-01
경기도,여주시,가남읍,안금리,31280110,4167025000,4167025034,2025-04-01
경기도,여주시,가남읍,양귀리,31280110,4167025000,4167025035,2025-04-01
경기도,여주시,가남읍,연대리,31280110,4167025000,4167025036,2025-04-01
경기도,오산시,신장2동,은계동,31140572,4137054600,4137010900,2025-04-01
경기도,용인시 처인구,이동읍,시미리,31191130,4146125600,4146125625,2025-04-01
경기도,용인시 처인구,이동읍,덕성리,31191130,4146125600,4146125626,2025-04-01
경기도,용인시 처인구,이동읍,묵리,31191130,4146125600,4146125627,2025-04-01
경기도,포천시,내촌면,내촌면,31270320,4165032000,4165032000,2025-04-01
경기도,포천시,내촌면,진목리,31270320,4165032000,4165032021,2025-04-01
경기도,용인시 처인구,이동읍,천리,31191130,4146125600,4146125628,2025-04-01
경기도,용인시 처인구,이동읍,서리,31191130,4146125600,4146125629,2025-04-01
경기도,용인시 처인구,남사읍,남사읍,31191140,4146125900,4146125900,2025-04-01
경기도,용인시 처인구,남사읍,봉무리,31191140,4146125900,4146125921,2025-04-01
경기도,용인시 처인구,남사읍,진목리,31191140,4146125900,4146125925,2025-04-01
경기도,고양시 덕양구,원신동,원당동,31101520,4128152000,4128110200,2025-04-01
경기도,안성시,보개면,양복리,31220310,4155031000,4155031026,2025-04-01
경기도,안성시,보개면,오두리,31220310,4155031000,4155031027,2025-04-01
경기도,안성시,보개면,이전리,31220310,4155031000,4155031028,2025-04-01
경기도,수원시 영통구,광교2동,하동,31014630,4111761000,4111710400,2025-04-01
경기도,수원시 영통구,영통2동,영통동,31014650,4111758000,4111710500,2025-04-01
경기도,수원시 영통구,영통1동,영통동,31014640,4111757000,4111710500,2025-04-01
경기도,수원시 영통구,영통3동,영통동,31014660,4111758500,4111710500,2025-04-01
경기도,수원시 영통구,영통2동,신동,31014650,4111758000,4111710600,2025-04-01
경기도,파주시,파평면,두포리,31200360,4148036000,4148036022,2025-04-01
경기도,파주시,파평면,마산리,31200360,4148036000,4148036023,2025-04-01
경기도,파주시,파평면,율곡리,31200360,4148036000,4148036024,2025-04-01
경기도,연천군,백학면,백학면,31550330,4180033000,4180033000,2025-04-01
경기도,연천군,백학면,두일리,31550330,4180033000,4180033021,2025-04-01
경기도,연천군,백학면,백령리,31550330,4180033000,4180033022,2025-04-01
경기도,연천군,백학면,통구리,31550330,4180033000,4180033023,2025-04-01
경기도,연천군,백학면,전동리,31550330,4180033000,4180033024,2025-04-01
경기도,양주시,회천2동,덕계동,31260540,4163054000,4163011600,2025-04-01
경기도,양주시,회천2동,회정동,31260540,4163054000,4163011700,2025-04-01
경기도,양주시,백석읍,백석읍,31260110,4163025000,4163025000,2025-04-01
경기도,양주시,백석읍,방성리,31260110,4163025000,4163025021,2025-04-01
경기도,양주시,백석읍,오산리,31260110,4163025000,4163025022,2025-04-01
경기도,양주시,백석읍,복지리,31260110,4163025000,4163025023,2025-04-01
경기도,이천시,대월면,부필리,31210350,4150035000,4150035034,2025-04-01
경기도,이천시,모가면,모가면,31210360,4150036000,4150036000,2025-04-01
경기도,이천시,모가면,진가리,31210360,4150036000,4150036021,2025-04-01
경기도,여주시,가남읍,금곡리,31280110,4167025000,4167025038,2025-04-01
경기도,여주시,가남읍,송림리,31280110,4167025000,4167025039,2025-04-01
경기도,남양주시,오남읍,팔현리,31130150,4136026200,4136026222,2025-04-01
경기도,김포시,장기동,감정동,31230560,4157056000,4157010500,2025-04-01
경기도,연천군,청산면,청산면,31550320,4180032000,4180032000,2025-04-01
경기도,연천군,청산면,초성리,31550320,4180032000,4180032021,2025-04-01
경기도,안성시,미양면,마산리,31220340,4155034000,4155034037,2025-04-01
경기도,안성시,미양면,양변리,31220340,4155034000,4155034038,2025-04-01
경기도,안성시,대덕면,대덕면,31220350,4155035000,4155035000,2025-04-01
경기도,안성시,대덕면,소현리,31220350,4155035000,4155035021,2025-04-01
경기도,양주시,백석읍,가업리,31260110,4163025000,4163025024,2025-04-01
경기도,양주시,백석읍,홍죽리,31260110,4163025000,4163025025,2025-04-01
경기도,양주시,백석읍,연곡리,31260110,4163025000,4163025026,2025-04-01
경기도,남양주시,조안면,삼봉리,31130350,4136036000,4136036025,2025-04-01
경기도,평택시,원평동,군문동,31070600,4122060000,4122011500,2025-04-01
경기도,평택시,신평동,유천동,31070590,4122059000,4122011600,2025-04-01
경기도,연천군,왕징면,강내리,31550350,4180035000,4180035024,2025-04-01
경기도,연천군,왕징면,강서리,31550350,4180035000,4180035025,2025-04-01
경기도,하남시,춘궁동,춘궁동,31180590,4145059000,4145011800,2025-04-01
경기도,하남시,춘궁동,하사창동,31180590,4145059000,4145011900,2025-04-01
경기도,하남시,춘궁동,상사창동,31180590,4145059000,4145012000,2025-04-01
경기도,연천군,백학면,사시리,31550330,4180033000,4180033038,2025-04-01
경기도,연천군,백학면,매현리,31550330,4180033000,4180033039,2025-04-01
경기도,연천군,백학면,고읍리,31550330,4180033000,4180033040,2025-04-01
경기도,연천군,백학면,두매리,31550330,4180033000,4180033041,2025-04-01
경기도,연천군,백학면,석장리,31550330,4180033000,4180033046,2025-04-01
경기도,연천군,미산면,미산면,31550340,4180034000,4180034000,2025-04-01
경기도,연천군,미산면,동이리,31550340,4180034000,4180034021,2025-04-01
경기도,여주시,북내면,당우리,31280370,4167036000,4167036021,2025-04-01
경기도,양평군,서종면,수능리,31580350,4183035000,4183035023,2025-04-01
경기도,화성시,장안면,금의리,31240390,4159037000,4159037028,2025-04-01
경기도,군포시,송부동,대야미동,31160640,4141063000,4141010800,2025-04-01
경기도,파주시,장단면,덕산리,31200390,4148039000,4148039029,2025-04-01
경기도,화성시,장안면,사곡리,31240390,4159037000,4159037029,2025-04-01
경기도,화성시,장안면,노진리,31240390,4159037000,4159037030,2025-04-01
경기도,화성시,양감면,양감면,31240420,4159040000,4159040000,2025-04-01
경기도,화성시,양감면,신왕리,31240420,4159040000,4159040021,2025-04-01
경기도,화성시,양감면,사창리,31240420,4159040000,4159040022,2025-04-01
경기도,성남시 중원구,도촌동,도촌동,31022610,4113367000,4113310700,2025-04-01
경기도,여주시,가남읍,대신리,31280110,4167025000,4167025024,2025-04-01
경기도,여주시,가남읍,은봉리,31280110,4167025000,4167025025,2025-04-01
경기도,여주시,가남읍,건장리,31280110,4167025000,4167025026,2025-04-01
경기도,평택시,진위면,마산리,31070310,4122031000,4122031022,2025-04-01
경기도,포천시,이동면,장암리,31270380,4165038000,4165038021,2025-04-01
경기도,김포시,대곶면,송마리,31230340,4157034000,4157034029,2025-04-01
경기도,김포시,대곶면,석정리,31230340,4157034000,4157034030,2025-04-01
경기도,김포시,대곶면,쇄암리,31230340,4157034000,4157034031,2025-04-01
경기도,김포시,대곶면,신안리,31230340,4157034000,4157034032,2025-04-01
경기도,김포시,대곶면,대명리,31230340,4157034000,4157034033,2025-04-01
경기도,김포시,월곶면,월곶면,31230350,4157035000,4157035000,2025-04-01
경기도,오산시,남촌동,청학동,31140530,4137053000,4137010500,2025-04-01
경기도,오산시,남촌동,가장동,31140530,4137053000,4137010600,2025-04-01
경기도,오산시,신장1동,금암동,31140571,4137054300,4137010700,2025-04-01
경기도,오산시,신장1동,수청동,31140571,4137054300,4137010800,2025-04-01
경기도,광명시,학온동,가학동,31060680,4121066000,4121010700,2025-04-01
경기도,이천시,대월면,장평리,31210350,4150035000,4150035033,2025-04-01
경기도,이천시,모가면,소사리,31210360,4150036000,4150036025,2025-04-01
경기도,이천시,모가면,양평리,31210360,4150036000,4150036026,2025-04-01
경기도,이천시,모가면,원두리,31210360,4150036000,4150036027,2025-04-01
경기도,광주시,남한산성면,엄미리,31250380,4161037000,4161037022,2025-04-01
경기도,광주시,남한산성면,광지원리,31250380,4161037000,4161037023,2025-04-01
경기도,광주시,남한산성면,상번천리,31250380,4161037000,4161037024,2025-04-01
경기도,광명시,광명4동,광명동,31060540,4121055000,4121010100,2025-04-01
경기도,광명시,광명3동,광명동,31060530,4121054000,4121010100,2025-04-01
경기도,광명시,광명2동,광명동,31060520,4121052000,4121010100,2025-04-01
경기도,광명시,광명1동,광명동,31060510,4121051000,4121010100,2025-04-01
경기도,광명시,철산3동,철산동,31060600,4121061000,4121010200,2025-04-01
경기도,광명시,광명6동,옥길동,31060560,4121057000,4121010800,2025-04-01
경기도,포천시,내촌면,음현리,31270320,4165032000,4165032023,2025-04-01
경기도,포천시,내촌면,내리,31270320,4165032000,4165032024,2025-04-01
경기도,포천시,내촌면,소학리,31270320,4165032000,4165032025,2025-04-01
경기도,포천시,내촌면,신팔리,31270320,4165032000,4165032026,2025-04-01
경기도,양주시,광적면,가납리,31260330,4163033000,4163033021,2025-04-01
경기도,양주시,광적면,광석리,31260330,4163033000,4163033022,2025-04-01
경기도,의왕시,내손1동,내손동,31170540,4143054000,4143010700,2025-04-01
경기도,연천군,군남면,삼거리,31550310,4180031000,4180031023,2025-04-01
경기도,안성시,안성3동,당왕동,31220530,4155053000,4155012500,2025-04-01
경기도,안성시,안성1동,가사동,31220510,4155051000,4155012600,2025-04-01
경기도,안성시,안성1동,가현동,31220510,4155051000,4155012700,2025-04-01
경기도,화성시,남양읍,원천리,31240150,4159026200,4159026235,2025-04-01
경기도,화성시,화산동,송산동,31240570,4159057000,4159012500,2025-04-01
경기도,화성시,화산동,안녕동,31240570,4159057000,4159012600,2025-04-01
경기도,화성시,동탄2동,반송동,31240600,4159058600,4159012700,2025-04-01
경기도,화성시,동탄1동,반송동,31240610,4159058500,4159012700,2025-04-01
경기도,화성시,동탄1동,석우동,31240610,4159058500,4159012800,2025-04-01
경기도,광주시,남종면,삼성리,31250360,4161035000,4161035024,2025-04-01
경기도,광주시,남종면,귀여리,31250360,4161035000,4161035025,2025-04-01
경기도,고양시 덕양구,고양동,벽제동,31101590,4128159000,4128111400,2025-04-01
경기도,파주시,조리읍,봉일천리,31200150,4148026200,4148026221,2025-04-01
경기도,파주시,조리읍,뇌조리,31200150,4148026200,4148026222,2025-04-01
경기도,파주시,조리읍,등원리,31200150,4148026200,4148026223,2025-04-01
경기도,파주시,조리읍,장곡리,31200150,4148026200,4148026224,2025-04-01
경기도,파주시,조리읍,오산리,31200150,4148026200,4148026225,2025-04-01
경기도,동두천시,소요동,안흥동,31080580,4125058000,4125010800,2025-04-01
경기도,동두천시,소요동,상봉암동,31080580,4125058000,4125010900,2025-04-01
경기도,남양주시,퇴계원읍,퇴계원리,31130160,4136026500,4136026521,2025-04-01
경기도,광주시,퇴촌면,정지리,31250350,4161034000,4161034030,2025-04-01
경기도,광주시,남종면,남종면,31250360,4161035000,4161035000,2025-04-01
경기도,광주시,남종면,분원리,31250360,4161035000,4161035021,2025-04-01
경기도,광주시,남종면,금사리,31250360,4161035000,4161035022,2025-04-01
경기도,광주시,남종면,이석리,31250360,4161035000,4161035023,2025-04-01
경기도,고양시 덕양구,흥도동,성사동,31101511,4128153000,4128110600,2025-04-01
경기도,평택시,진위면,견산리,31070310,4122031000,4122031030,2025-04-01
경기도,평택시,진위면,하북리,31070310,4122031000,4122031031,2025-04-01
경기도,평택시,진위면,신리,31070310,4122031000,4122031032,2025-04-01
경기도,평택시,서탄면,서탄면,31070320,4122032000,4122032000,2025-04-01
경기도,평택시,서탄면,금암리,31070320,4122032000,4122032021,2025-04-01
경기도,평택시,서탄면,사리,31070320,4122032000,4122032022,2025-04-01
경기도,평택시,중앙동,이충동,31070510,4122051000,4122010900,2025-04-01
경기도,평택시,지산동,지산동,31070550,4122055000,4122011000,2025-04-01
경기도,평택시,송북동,지산동,31070560,4122056000,4122011000,2025-04-01
경기도,평택시,송북동,독곡동,31070560,4122056000,4122011100,2025-04-01
경기도,평택시,지산동,신장동,31070550,4122055000,4122011200,2025-04-01
경기도,평택시,신장1동,신장동,31070570,4122057000,4122011200,2025-04-01
경기도,평택시,신장2동,신장동,31070580,4122058000,4122011200,2025-04-01
경기도,평택시,송북동,신장동,31070560,4122056000,4122011200,2025-04-01
경기도,평택시,원평동,평택동,31070600,4122060000,4122011300,2025-04-01
경기도,평택시,신평동,평택동,31070590,4122059000,4122011300,2025-04-01
경기도,파주시,파평면,파평면,31200360,4148036000,4148036000,2025-04-01
경기도,파주시,파평면,덕천리,31200360,4148036000,4148036021,2025-04-01
경기도,파주시,금촌2동,금릉동,31200520,4148052000,4148012300,2025-04-01
경기도,파주시,금촌1동,금릉동,31200530,4148051000,4148012300,2025-04-01
경기도,파주시,문산읍,문산읍,31200110,4148025000,4148025000,2025-04-01
경기도,파주시,문산읍,문산리,31200110,4148025000,4148025021,2025-04-01
경기도,연천군,백학면,노곡리,31550330,4180033000,4180033025,2025-04-01
경기도,수원시 팔달구,행궁동,북수동,31013720,4111574000,4111512900,2025-04-01
경기도,수원시 팔달구,행궁동,신풍동,31013720,4111574000,4111513000,2025-04-01
경기도,수원시 팔달구,행궁동,장안동,31013720,4111574000,4111513100,2025-04-01
경기도,이천시,율면,산성리,31210380,4150038000,4150038027,2025-04-01
경기도,오산시,중앙동,은계동,31140510,4137051000,4137010900,2025-04-01
경기도,안산시 상록구,이동,이동,31091740,4127151500,4127110200,2025-04-01
경기도,안산시 상록구,사동,사동,31091760,4127152500,4127110300,2025-04-01
경기도,안산시 상록구,해양동,사동,31091780,4127153700,4127110300,2025-04-01
경기도,안성시,일죽면,장암리,31220390,4155039000,4155039034,2025-04-01
경기도,안성시,일죽면,화봉리,31220390,4155039000,4155039035,2025-04-01
경기도,용인시 수지구,동천동,동천동,31193560,4146556000,4146510300,2025-04-01
경기도,용인시 수지구,동천동,고기동,31193560,4146556000,4146510400,2025-04-01
경기도,용인시 수지구,신봉동,신봉동,31193530,4146553000,4146510500,2025-04-01
경기도,평택시,신평동,합정동,31070590,4122059000,4122011700,2025-04-01
경기도,여주시,북내면,석우리,31280370,4167036000,4167036028,2025-04-01
경기도,여주시,북내면,덕산리,31280370,4167036000,4167036029,2025-04-01
경기도,여주시,북내면,장암리,31280370,4167036000,4167036030,2025-04-01
경기도,여주시,북내면,중암리,31280370,4167036000,4167036031,2025-04-01
경기도,여주시,북내면,운촌리,31280370,4167036000,4167036032,2025-04-01
경기도,여주시,북내면,신접리,31280370,4167036000,4167036033,2025-04-01
경기도,여주시,북내면,지내리,31280370,4167036000,4167036034,2025-04-01
경기도,여주시,북내면,가정리,31280370,4167036000,4167036035,2025-04-01
경기도,연천군,중면,적거리,31550370,4180037000,4180037024,2025-04-01
경기도,연천군,중면,마거리,31550370,4180037000,4180037025,2025-04-01
경기도,이천시,부발읍,산촌리,31210120,4150025300,4150025327,2025-04-01
경기도,김포시,대곶면,상마리,31230340,4157034000,4157034024,2025-04-01
경기도,양평군,개군면,상자포리,31580410,4183041000,4183041033,2025-04-01
경기도,하남시,감일동,감일동,31180670,4145058200,4145011400,2025-04-01
경기도,이천시,호법면,동산리,31210330,4150033000,4150033026,2025-04-01
경기도,이천시,호법면,주박리,31210330,4150033000,4150033027,2025-04-01
경기도,이천시,호법면,주미리,31210330,4150033000,4150033028,2025-04-01
경기도,이천시,호법면,송갈리,31210330,4150033000,4150033029,2025-04-01
경기도,남양주시,다산2동,지금동,31130590,4136056500,4136010900,2025-04-01
경기도,남양주시,다산2동,도농동,31130590,4136056500,4136011000,2025-04-01
경기도,연천군,연천읍,읍내리,31550110,4180025000,4180025026,2025-04-01
경기도,연천군,연천읍,동막리,31550110,4180025000,4180025027,2025-04-01
경기도,연천군,연천읍,통현리,31550110,4180025000,4180025028,2025-04-01
경기도,화성시,정남면,내리,31240430,4159041000,4159041036,2025-04-01
경기도,의정부시,송산3동,민락동,31030710,4115057800,4115010600,2025-04-01
경기도,용인시 기흥구,영덕2동,영덕동,31192640,4146351700,4146311100,2025-04-01
경기도,이천시,백사면,백우리,31210320,4150032000,4150032032,2025-04-01
경기도,이천시,호법면,호법면,31210330,4150033000,4150033000,2025-04-01
경기도,이천시,호법면,유산리,31210330,4150033000,4150033021,2025-04-01
경기도,이천시,호법면,안평리,31210330,4150033000,4150033022,2025-04-01
경기도,이천시,호법면,후안리,31210330,4150033000,4150033023,2025-04-01
경기도,이천시,호법면,단천리,31210330,4150033000,4150033024,2025-04-01
경기도,이천시,호법면,매곡리,31210330,4150033000,4150033025,2025-04-01
경기도,용인시 처인구,원삼면,좌항리,31191340,4146134000,4146134023,2025-04-01
경기도,연천군,왕징면,작동리,31550350,4180035000,4180035031,2025-04-01
경기도,연천군,왕징면,임강리,31550350,4180035000,4180035032,2025-04-01
경기도,연천군,왕징면,오탄리,31550350,4180035000,4180035033,2025-04-01
경기도,화성시,향남읍,상두리,31240140,4159025900,4159025928,2025-04-01
경기도,화성시,향남읍,백토리,31240140,4159025900,4159025929,2025-04-01
경기도,구리시,갈매동,갈매동,31120510,4131051000,4131010100,2025-04-01
경기도,구리시,동구동,사노동,31120520,4131052000,4131010200,2025-04-01
경기도,구리시,인창동,인창동,31120530,4131053000,4131010300,2025-04-01
경기도,구리시,동구동,인창동,31120520,4131052000,4131010300,2025-04-01
경기도,구리시,수택1동,교문동,31120560,4131057000,4131010400,2025-04-01
경기도,구리시,교문2동,교문동,31120550,4131054200,4131010400,2025-04-01
경기도,구리시,교문1동,교문동,31120540,4131054100,4131010400,2025-04-01
경기도,구리시,인창동,교문동,31120530,4131053000,4131010400,2025-04-01
경기도,구리시,수택2동,교문동,31120570,4131058000,4131010400,2025-04-01
경기도,파주시,교하동,동패동,31200511,4148054000,4148011300,2025-04-01
경기도,화성시,남양읍,북양리,31240150,4159026200,4159026228,2025-04-01
경기도,화성시,남양읍,송림리,31240150,4159026200,4159026229,2025-04-01
경기도,연천군,군남면,선곡리,31550310,4180031000,4180031025,2025-04-01
경기도,연천군,군남면,황지리,31550310,4180031000,4180031026,2025-04-01
경기도,연천군,군남면,남계리,31550310,4180031000,4180031027,2025-04-01
경기도,광주시,오포읍,오포읍,31250110,4161025000,4161025000,2025-04-01
경기도,안성시,안성2동,옥산동,31220520,4155052000,4155012200,2025-04-01
경기도,안성시,안성3동,사곡동,31220530,4155053000,4155012300,2025-04-01
경기도,안성시,안성2동,계동,31220520,4155052000,4155012100,2025-04-01
경기도,성남시 수정구,시흥동,금토동,31021660,4113165000,4113111600,2025-04-01
경기도,성남시 수정구,시흥동,사송동,31021660,4113165000,4113111700,2025-04-01
경기도,화성시,우정읍,국화리,31240130,4159025600,4159025633,2025-04-01
경기도,화성시,향남읍,향남읍,31240140,4159025900,4159025900,2025-04-01
경기도,화성시,향남읍,평리,31240140,4159025900,4159025921,2025-04-01
경기도,김포시,고촌읍,고촌읍,31230120,4157025300,4157025300,2025-04-01
경기도,김포시,고촌읍,향산리,31230120,4157025300,4157025321,2025-04-01
경기도,김포시,고촌읍,풍곡리,31230120,4157025300,4157025322,2025-04-01
경기도,김포시,고촌읍,태리,31230120,4157025300,4157025323,2025-04-01
경기도,김포시,고촌읍,신곡리,31230120,4157025300,4157025324,2025-04-01
경기도,김포시,고촌읍,전호리,31230120,4157025300,4157025325,2025-04-01
경기도,김포시,양촌읍,양촌읍,31230130,4157025600,4157025600,2025-04-01
경기도,김포시,양촌읍,양곡리,31230130,4157025600,4157025621,2025-04-01
경기도,김포시,양촌읍,누산리,31230130,4157025600,4157025622,2025-04-01
경기도,용인시 기흥구,보라동,보라동,31192660,4146353500,4146310500,2025-04-01
경기도,성남시 중원구,성남시 중원구,성남시중원구,31022,4113300000,4113300000,2025-04-01
경기도,파주시,문산읍,당동리,31200110,4148025000,4148025022,2025-04-01
경기도,파주시,문산읍,선유리,31200110,4148025000,4148025023,2025-04-01
경기도,파주시,문산읍,임진리,31200110,4148025000,4148025024,2025-04-01
경기도,파주시,문산읍,운천리,31200110,4148025000,4148025025,2025-04-01
경기도,하남시,미사2동,선동,31180630,4145062000,4145011200,2025-04-01
경기도,용인시 수지구,상현1동,상현동,31193620,4146557000,4146510700,2025-04-01
경기도,파주시,파주시,파주시,31200,4148000000,4148000000,2025-04-01
경기도,파주시,금촌3동,금촌동,31200540,4148053000,4148010100,2025-04-01
경기도,광주시,도척면,궁평리,31250340,4161033000,4161033027,2025-04-01
경기도,광주시,도척면,진우리,31250340,4161033000,4161033028,2025-04-01
경기도,광주시,퇴촌면,퇴촌면,31250350,4161034000,4161034000,2025-04-01
경기도,광주시,퇴촌면,광동리,31250350,4161034000,4161034021,2025-04-01
경기도,광주시,퇴촌면,관음리,31250350,4161034000,4161034022,2025-04-01
경기도,양주시,은현면,하패리,31260310,4163031000,4163031025,2025-04-01
경기도,양주시,은현면,도하리,31260310,4163031000,4163031026,2025-04-01
경기도,양주시,남면,남면,31260320,4163032000,4163032000,2025-04-01
경기도,광주시,곤지암읍,건업리,31250140,4161025900,4161025930,2025-04-01
경기도,광주시,곤지암읍,장심리,31250140,4161025900,4161025931,2025-04-01
경기도,광주시,곤지암읍,연곡리,31250140,4161025900,4161025932,2025-04-01
경기도,여주시,가남읍,삼군리,31280110,4167025000,4167025028,2025-04-01
경기도,여주시,가남읍,오산리,31280110,4167025000,4167025029,2025-04-01
경기도,여주시,가남읍,정단리,31280110,4167025000,4167025030,2025-04-01
경기도,용인시 처인구,모현읍,오산리,31191120,4146125300,4146125328,2025-04-01
경기도,고양시 덕양구,화정1동,화정동,31101620,4128162100,4128112300,2025-04-01
경기도,용인시 수지구,상현2동,상현동,31193580,4146558000,4146510700,2025-04-01
경기도,여주시,가남읍,심석리,31280110,4167025000,4167025027,2025-04-01
경기도,안성시,안성3동,신건지동,31220530,4155053000,4155012800,2025-04-01
경기도,안성시,안성3동,신소현동,31220530,4155053000,4155012900,2025-04-01
경기도,안성시,미양면,고지리,31220340,4155034000,4155034027,2025-04-01
경기도,광주시,곤지암읍,곤지암읍,31250140,4161025900,4161025900,2025-04-01
경기도,광주시,곤지암읍,곤지암리,31250140,4161025900,4161025921,2025-04-01
경기도,광주시,곤지암읍,수양리,31250140,4161025900,4161025922,2025-04-01
경기도,광주시,곤지암읍,신촌리,31250140,4161025900,4161025923,2025-04-01
경기도,포천시,영북면,대회산리,31270390,4165039000,4165039026,2025-04-01
경기도,이천시,중리동,고담동,31210520,4150052000,4150011400,2025-04-01
경기도,안성시,공도읍,승두리,31220110,4155025000,4155025026,2025-04-01
경기도,안성시,공도읍,건천리,31220110,4155025000,4155025027,2025-04-01
경기도,안성시,공도읍,불당리,31220110,4155025000,4155025028,2025-04-01
경기도,안성시,공도읍,만정리,31220110,4155025000,4155025029,2025-04-01
경기도,안성시,공도읍,마정리,31220110,4155025000,4155025030,2025-04-01
경기도,의정부시,신곡2동,신곡동,31030580,4115056800,4115010400,2025-04-01
경기도,이천시,백사면,내촌리,31210320,4150032000,4150032030,2025-04-01
경기도,이천시,백사면,상용리,31210320,4150032000,4150032031,2025-04-01
경기도,안산시 단원구,선부3동,화정동,31092700,4127360000,4127311500,2025-04-01
경기도,고양시,고양시,고양시,31100,4128000000,4128000000,2025-04-01
경기도,고양시 덕양구,고양시 덕양구,고양시 덕양구,31101,4128100000,4128100000,2025-04-01
경기도,고양시 덕양구,성사1동,주교동,31101540,4128154000,4128110100,2025-04-01
경기도,고양시 덕양구,주교동,주교동,31101510,4128151000,4128110100,2025-04-01
경기도,안양시 동안구,신촌동,호계동,31042660,4117362000,4117310400,2025-04-01
경기도,평택시,세교동,신대동,31070640,4122064000,4122012200,2025-04-01
경기도,평택시,원평동,신대동,31070600,4122060000,4122012200,2025-04-01
경기도,평택시,비전2동,소사동,31070650,4122063000,4122012300,2025-04-01
경기도,평택시,비전2동,용이동,31070650,4122063000,4122012400,2025-04-01
