grid_id,school_code,minutes,source
다사54b36b,S090007632,12.383333333333333,kakao_mobility
다사54b36b,S090007937,11.3,kakao_mobility
다사54b37a,S090003042,7.366666666666666,kakao_mobility
다사54b37a,S090003043,8.433333333333334,kakao_mobility
다사54b37a,S090003052,8.4,kakao_mobility
다사54b37a,S090003082,7.916666666666667,kakao_mobility
다사54b37a,S090007632,13.883333333333333,kakao_mobility
다사54b37a,S090007937,12.816666666666666,kakao_mobility
다사54b39a,S090003042,6.166666666666667,kakao_mobility
다사54b39a,S090003043,9.55,kakao_mobility
다사54b39a,S090003052,13.75,kakao_mobility
다사54b39a,S090003082,9.016666666666667,kakao_mobility
다사54b39a,S090007632,21.266666666666666,kakao_mobility
다사54b39a,S090007937,19.116666666666667,kakao_mobility
다사55a35b,S090003042,10.883333333333333,kakao_mobility
다사55a35b,S090003043,9.383333333333333,kakao_mobility
다사55a35b,S090003052,7.166666666666667,kakao_mobility
다사55a35b,S090003082,8.85,kakao_mobility
다사55a35b,S090007632,3.95,kakao_mobility
다사55a35b,S090007937,5.633333333333334,kakao_mobility
다사55a36a,S090003042,9.333333333333334,kakao_mobility
다사55a36a,S090003043,6.266666666666667,kakao_mobility
다사55a36a,S090003052,1.4833333333333334,kakao_mobility
다사55a36a,S090003082,4.6,kakao_mobility
다사55a36a,S090007632,12.683333333333334,kakao_mobility
다사55a36a,S090007937,11.616666666666667,kakao_mobility
다사55a36b,S090003042,7.5,kakao_mobility
다사55a36b,S090003043,6.0,kakao_mobility
다사55a36b,S090003052,3.0,kakao_mobility
다사55a36b,S090003082,5.483333333333333,kakao_mobility
다사55a36b,S090007632,13.583333333333334,kakao_mobility
다사55a36b,S090007937,12.516666666666667,kakao_mobility
다사55a37a,S090003042,3.816666666666667,kakao_mobility
다사55a37a,S090003043,6.116666666666666,kakao_mobility
다사55a37a,S090003052,8.716666666666667,kakao_mobility
다사55a37a,S090003082,5.6,kakao_mobility
다사55a37a,S090007632,13.983333333333333,kakao_mobility
다사55a37a,S090007937,12.933333333333334,kakao_mobility
다사55a37b,S090003042,0.11666666666666667,kakao_mobility
다사55a37b,S090003043,4.4,kakao_mobility
다사55a37b,S090003052,8.6,kakao_mobility
다사55a37b,S090003082,3.8666666666666667,kakao_mobility
다사55a37b,S090007632,15.283333333333333,kakao_mobility
다사55a37b,S090007937,14.216666666666667,kakao_mobility
다사55a38b,S090003042,2.783333333333333,kakao_mobility
다사55a38b,S090003043,5.95,kakao_mobility
다사55a38b,S090003052,10.183333333333334,kakao_mobility
다사55a38b,S090003082,5.433333333333334,kakao_mobility
다사55a38b,S090007632,16.816666666666666,kakao_mobility
다사55a38b,S090007937,15.716666666666667,kakao_mobility
다사55a39a,S090003042,5.283333333333333,kakao_mobility
다사55a39a,S090003043,8.666666666666666,kakao_mobility
다사55a39a,S090003052,12.866666666666667,kakao_mobility
다사55a39a,S090003082,8.133333333333333,kakao_mobility
다사55a39a,S090007632,19.466666666666665,kakao_mobility
다사55a39a,S090007937,18.266666666666666,kakao_mobility
다사55b35b,S090003042,7.666666666666667,kakao_mobility
다사55b35b,S090003043,10.2,kakao_mobility
다사55b35b,S090003052,5.366666666666666,kakao_mobility
다사55b35b,S090003082,8.55,kakao_mobility
다사55b35b,S090007632,10.2,kakao_mobility
다사55b35b,S090007937,13.033333333333333,kakao_mobility
다사55b36a,S090003042,6.616666666666666,kakao_mobility
다사55b36a,S090003043,7.816666666666666,kakao_mobility
다사55b36a,S090003052,5.45,kakao_mobility
다사55b36a,S090003082,6.166666666666667,kakao_mobility
다사55b36a,S090007632,10.216666666666667,kakao_mobility
다사55b36a,S090007937,13.05,kakao_mobility
다사55b36b,S090003042,7.383333333333334,kakao_mobility
다사55b36b,S090003043,4.366666666666666,kakao_mobility
다사55b36b,S090003052,5.466666666666667,kakao_mobility
다사55b36b,S090003082,2.7,kakao_mobility
다사55b36b,S090007632,14.4,kakao_mobility
다사55b36b,S090007937,15.016666666666667,kakao_mobility
다사55b37a,S090003042,5.816666666666666,kakao_mobility
다사55b37a,S090003043,2.8333333333333335,kakao_mobility
다사55b37a,S090003052,5.716666666666667,kakao_mobility
다사55b37a,S090003082,0.75,kakao_mobility
다사55b37a,S090007632,15.716666666666667,kakao_mobility
다사55b37a,S090007937,14.55,kakao_mobility
다사55b37b,S090003042,3.716666666666667,kakao_mobility
다사55b37b,S090003043,1.6833333333333333,kakao_mobility
다사55b37b,S090003052,8.483333333333333,kakao_mobility
다사55b37b,S090003082,3.7333333333333334,kakao_mobility
다사55b37b,S090007632,15.416666666666666,kakao_mobility
다사55b37b,S090007937,14.333333333333334,kakao_mobility
다사55b39a,S090003042,3.15,kakao_mobility
다사55b39a,S090003043,6.383333333333334,kakao_mobility
다사55b39a,S090003052,10.616666666666667,kakao_mobility
다사55b39a,S090003082,5.9,kakao_mobility
다사55b39a,S090007632,17.366666666666667,kakao_mobility
다사55b39a,S090007937,16.233333333333334,kakao_mobility
다사55b39b,S090003042,5.116666666666666,kakao_mobility
다사55b39b,S090003043,8.5,kakao_mobility
다사55b39b,S090003052,12.733333333333333,kakao_mobility
다사55b39b,S090003082,7.966666666666667,kakao_mobility
다사55b39b,S090007632,19.333333333333332,kakao_mobility
다사55b39b,S090007937,18.116666666666667,kakao_mobility
다사56a36a,S090003042,7.75,kakao_mobility
다사56a36a,S090003043,7.433333333333334,kakao_mobility
다사56a36a,S090003052,9.016666666666667,kakao_mobility
다사56a36a,S090003082,5.783333333333333,kakao_mobility
다사56a36a,S090007632,13.866666666666667,kakao_mobility
다사56a36a,S090007937,16.766666666666666,kakao_mobility
다사56a36b,S090003042,6.3,kakao_mobility
다사56a36b,S090003043,6.05,kakao_mobility
다사56a36b,S090003052,7.183333333333334,kakao_mobility
다사56a36b,S090003082,4.4,kakao_mobility
다사56a36b,S090007632,13.65,kakao_mobility
다사56a36b,S090007937,16.55,kakao_mobility
다사56a38b,S090003042,21.233333333333334,kakao_mobility
다사56a38b,S090003043,18.116666666666667,kakao_mobility
다사56a38b,S090003052,13.2,kakao_mobility
다사56a38b,S090003082,16.5,kakao_mobility
다사56a38b,S090007632,14.533333333333333,kakao_mobility
다사56a38b,S090007937,16.083333333333332,kakao_mobility
다사56b36a,S090003042,8.366666666666667,kakao_mobility
다사56b36a,S090003043,8.033333333333333,kakao_mobility
다사56b36a,S090003052,9.6,kakao_mobility
다사56b36a,S090003082,6.383333333333334,kakao_mobility
다사56b36a,S090007632,14.483333333333333,kakao_mobility
다사56b36a,S090007937,17.35,kakao_mobility
다사56b38b,S090003042,6.716666666666667,kakao_mobility
다사56b38b,S090003043,10.0,kakao_mobility
다사56b38b,S090003052,14.1,kakao_mobility
다사56b38b,S090003082,9.383333333333333,kakao_mobility
다사56b38b,S090007632,19.866666666666667,kakao_mobility
다사56b38b,S090007937,19.75,kakao_mobility
다사57b38b,S090003042,10.483333333333333,kakao_mobility
다사57b38b,S090003043,13.733333333333333,kakao_mobility
다사57b38b,S090003052,17.966666666666665,kakao_mobility
다사57b38b,S090003082,13.283333333333333,kakao_mobility
다사57b38b,S090007632,23.3,kakao_mobility
다사57b38b,S090007937,23.883333333333333,kakao_mobility
다사58b39b,S090003042,13.133333333333333,kakao_mobility
다사58b39b,S090003043,16.666666666666668,kakao_mobility
다사58b39b,S090003052,20.916666666666668,kakao_mobility
다사58b39b,S090003082,16.15,kakao_mobility
다사58b39b,S090007632,26.2,kakao_mobility
다사58b39b,S090007937,26.833333333333332,kakao_mobility
