year,sigungu_name,dong_name,num_establishments,num_employees
2010,가평군,가평읍,1849,7670.0
2010,가평군,북면,520,1538.0
2010,가평군,상면,416,1569.0
2010,가평군,설악면,732,2916.0
2010,가평군,청평면,1234,4019.0
2010,가평군,하면,744,2494.0
2010,고양시 덕양구,고양동,1378,5187.0
2010,고양시 덕양구,관산동,1589,6344.0
2010,고양시 덕양구,능곡동,858,2758.0
2010,고양시 덕양구,대덕동,416,3028.0
2010,고양시 덕양구,성사1동,1738,5657.0
2010,고양시 덕양구,성사2동,444,1457.0
2010,고양시 덕양구,신도동,327,1057.0
2010,고양시 덕양구,원신동,149,1199.0
2010,고양시 덕양구,주교동,1176,4673.0
2010,고양시 덕양구,창릉동,544,2122.0
2010,고양시 덕양구,행신1동,859,3079.0
2010,고양시 덕양구,행신2동,1577,7313.0
2010,고양시 덕양구,행신3동,1375,5121.0
2010,고양시 덕양구,행주동,1400,5545.0
2010,고양시 덕양구,화전동,575,2252.0
2010,고양시 덕양구,화정1동,1805,9725.0
2010,고양시 덕양구,화정2동,1744,9482.0
2010,고양시 덕양구,효자동,206,1398.0
2010,고양시 덕양구,흥도동,277,1379.0
2010,고양시 일산동구,고봉동,2162,13348.0
2010,고양시 일산동구,마두1동,1196,7918.0
2010,고양시 일산동구,마두2동,773,3947.0
2010,고양시 일산동구,백석1동,1568,10838.0
2010,고양시 일산동구,백석2동,1495,7632.0
2010,고양시 일산동구,식사동,1180,5369.0
2010,고양시 일산동구,장항1동,1296,7822.0
2010,고양시 일산동구,장항2동,4491,29501.0
2010,고양시 일산동구,정발산동,1513,6152.0
2010,고양시 일산동구,중산동,1406,5442.0
2010,고양시 일산동구,풍산동,1266,4873.0
2010,고양시 일산서구,대화동,2147,12852.0
2010,고양시 일산서구,송산동,2616,11971.0
2010,고양시 일산서구,송포동,638,2887.0
2010,고양시 일산서구,일산1동,854,2295.0
2010,고양시 일산서구,일산2동,1360,3860.0
2010,고양시 일산서구,일산3동,1105,4026.0
2010,고양시 일산서구,주엽1동,1377,5163.0
2010,고양시 일산서구,주엽2동,1353,6249.0
2010,고양시 일산서구,탄현동,1373,6269.0
2010,과천시,갈현동,238,1518.0
2010,과천시,과천동,932,7175.0
2010,과천시,문원동,241,2310.0
2010,과천시,별양동,1214,11079.0
2010,과천시,부림동,157,664.0
2010,과천시,중앙동,627,11927.0
2010,광명시,광명1동,479,927.0
2010,광명시,광명2동,674,1523.0
2010,광명시,광명3동,1394,4466.0
2010,광명시,광명4동,1055,2862.0
2010,광명시,광명5동,646,1911.0
2010,광명시,광명6동,1137,4447.0
2010,광명시,광명7동,1109,3852.0
2010,광명시,소하1동,1077,12410.0
2010,광명시,소하2동,1165,4963.0
2010,광명시,철산1동,527,2112.0
2010,광명시,철산2동,722,2397.0
2010,광명시,철산3동,1920,10822.0
2010,광명시,철산4동,351,759.0
2010,광명시,하안1동,973,5213.0
2010,광명시,하안2동,516,1941.0
2010,광명시,하안3동,1309,6223.0
2010,광명시,하안4동,329,1445.0
2010,광명시,학온동,1052,4903.0
2010,광주시,경안동,2607,9344.0
2010,광주시,광남동,2412,13979.0
2010,광주시,남종면,94,377.0
2010,광주시,도척면,1154,7649.0
2010,광주시,송정동,2104,11427.0
2010,광주시,실촌읍,2209,12522.0
2010,광주시,오포읍,4020,21323.0
2010,광주시,중부면,252,984.0
2010,광주시,초월읍,3025,16813.0
2010,광주시,퇴촌면,569,1760.0
2010,구리시,갈매동,408,1890.0
2010,구리시,교문1동,1408,7710.0
2010,구리시,교문2동,663,2668.0
2010,구리시,동구동,2380,10958.0
2010,구리시,수택1동,2539,9364.0
2010,구리시,수택2동,1663,4513.0
2010,구리시,수택3동,1210,7242.0
2010,구리시,인창동,1334,6966.0
2010,군포시,광정동,2252,12098.0
2010,군포시,군포1동,3926,29769.0
2010,군포시,군포2동,1593,11317.0
2010,군포시,궁내동,401,1720.0
2010,군포시,금정동,2165,12822.0
2010,군포시,대야동,397,2192.0
2010,군포시,산본1동,1798,6896.0
2010,군포시,산본2동,666,4806.0
2010,군포시,수리동,274,1170.0
2010,군포시,오금동,327,1241.0
2010,군포시,재궁동,767,4465.0
2010,김포시,고촌읍,1198,5257.0
2010,김포시,김포1동,2620,10518.0
2010,김포시,김포2동,1171,4389.0
2010,김포시,대곶면,2986,19439.0
2010,김포시,사우동,1950,10965.0
2010,김포시,양촌면,2478,13928.0
2010,김포시,월곶면,887,6685.0
2010,김포시,통진읍,2637,15592.0
2010,김포시,풍무동,1385,6380.0
2010,김포시,하성면,1272,7264.0
2010,남양주시,금곡동,1395,6517.0
2010,남양주시,도농동,1193,4826.0
2010,남양주시,별내면,1059,4008.0
2010,남양주시,수동면,720,4196.0
2010,남양주시,양정동,634,3411.0
2010,남양주시,오남읍,2074,6891.0
2010,남양주시,와부읍,2582,9631.0
2010,남양주시,조안면,217,828.0
2010,남양주시,지금동,988,5438.0
2010,남양주시,진건읍,1817,8279.0
2010,남양주시,진접읍,4195,16469.0
2010,남양주시,퇴계원면,1082,3426.0
2010,남양주시,평내동,1486,6430.0
2010,남양주시,호평동,1362,5850.0
2010,남양주시,화도읍,4783,19379.0
2010,동두천시,보산동,352,747.0
2010,동두천시,불현동,957,3271.0
2010,동두천시,상패동,348,1755.0
2010,동두천시,생연1동,298,1739.0
2010,동두천시,생연2동,1008,2271.0
2010,동두천시,소요동,555,5233.0
2010,동두천시,송내동,1222,5498.0
2010,동두천시,중앙동,1146,3010.0
2010,부천시 소사구,괴안동,951,2741.0
2010,부천시 소사구,범박동,628,2501.0
2010,부천시 소사구,소사본1동,681,1392.0
2010,부천시 소사구,소사본2동,1034,4907.0
2010,부천시 소사구,소사본3동,1482,4203.0
2010,부천시 소사구,송내1동,1705,8153.0
2010,부천시 소사구,송내2동,1016,5255.0
2010,부천시 소사구,심곡본1동,1235,3127.0
2010,부천시 소사구,심곡본동,1554,4606.0
2010,부천시 소사구,역곡3동,1274,5276.0
2010,부천시 오정구,고강1동,928,2253.0
2010,부천시 오정구,고강본동,1259,3162.0
2010,부천시 오정구,성곡동,1812,5402.0
2010,부천시 오정구,신흥동,5684,35711.0
2010,부천시 오정구,오정동,1348,7391.0
2010,부천시 오정구,원종1동,1355,4288.0
2010,부천시 오정구,원종2동,1190,3183.0
2010,부천시 원미구,도당동,3362,22300.0
2010,부천시 원미구,상1동,1045,4747.0
2010,부천시 원미구,상2동,2363,12716.0
2010,부천시 원미구,상3동,1818,10316.0
2010,부천시 원미구,상동,2045,10148.0
2010,부천시 원미구,소사동,556,2589.0
2010,부천시 원미구,심곡1동,1040,5781.0
2010,부천시 원미구,심곡2동,2506,10140.0
2010,부천시 원미구,심곡3동,839,2398.0
2010,부천시 원미구,약대동,870,5436.0
2010,부천시 원미구,역곡1동,1048,3088.0
2010,부천시 원미구,역곡2동,824,3206.0
2010,부천시 원미구,원미1동,1694,8386.0
2010,부천시 원미구,원미2동,907,1937.0
2010,부천시 원미구,중1동,2767,19977.0
2010,부천시 원미구,중2동,954,7242.0
2010,부천시 원미구,중3동,967,5280.0
2010,부천시 원미구,중4동,610,3117.0
2010,부천시 원미구,중동,1375,3857.0
2010,부천시 원미구,춘의동,2041,11669.0
2010,성남시 분당구,구미1동,1294,8170.0
2010,성남시 분당구,구미동,1500,15739.0
2010,성남시 분당구,금곡동,1553,9618.0
2010,성남시 분당구,백현동,165,734.0
2010,성남시 분당구,분당동,421,2652.0
2010,성남시 분당구,삼평동,286,6155.0
2010,성남시 분당구,서현1동,2797,27191.0
2010,성남시 분당구,서현2동,795,2831.0
2010,성남시 분당구,수내1동,1781,14924.0
2010,성남시 분당구,수내2동,491,1443.0
2010,성남시 분당구,수내3동,498,2133.0
2010,성남시 분당구,야탑1동,2280,17988.0
2010,성남시 분당구,야탑2동,503,3352.0
2010,성남시 분당구,야탑3동,2043,13166.0
2010,성남시 분당구,운중동,312,2160.0
2010,성남시 분당구,이매1동,723,4246.0
2010,성남시 분당구,이매2동,411,1620.0
2010,성남시 분당구,정자1동,2946,26684.0
2010,성남시 분당구,정자2동,268,1039.0
2010,성남시 분당구,정자3동,323,6124.0
2010,성남시 분당구,판교동,331,3108.0
2010,성남시 수정구,고등동,227,1010.0
2010,성남시 수정구,단대동,603,3050.0
2010,성남시 수정구,복정동,1012,9176.0
2010,성남시 수정구,산성동,582,1653.0
2010,성남시 수정구,수진1동,944,2481.0
2010,성남시 수정구,수진2동,1197,6161.0
2010,성남시 수정구,시흥동,299,3990.0
2010,성남시 수정구,신촌동,105,535.0
2010,성남시 수정구,신흥1동,1336,3826.0
2010,성남시 수정구,신흥2동,1085,4613.0
2010,성남시 수정구,신흥3동,1189,3647.0
2010,성남시 수정구,양지동,461,1660.0
2010,성남시 수정구,태평1동,981,2928.0
2010,성남시 수정구,태평2동,950,3295.0
2010,성남시 수정구,태평3동,980,2619.0
2010,성남시 수정구,태평4동,624,1795.0
2010,성남시 중원구,금광1동,1215,3154.0
2010,성남시 중원구,금광2동,1676,4680.0
2010,성남시 중원구,도촌동,415,3334.0
2010,성남시 중원구,상대원1동,3784,43612.0
2010,성남시 중원구,상대원2동,1255,6339.0
2010,성남시 중원구,상대원3동,1004,2377.0
2010,성남시 중원구,성남동,3037,10383.0
2010,성남시 중원구,은행1동,269,615.0
2010,성남시 중원구,은행2동,1009,2469.0
2010,성남시 중원구,중동,1525,3445.0
2010,성남시 중원구,하대원동,1438,6590.0
2010,수원시 권선구,곡선동,1400,5181.0
2010,수원시 권선구,구운동,1387,6441.0
2010,수원시 권선구,권선1동,2585,10947.0
2010,수원시 권선구,권선2동,1240,5396.0
2010,수원시 권선구,금호동,993,2960.0
2010,수원시 권선구,서둔동,1855,11439.0
2010,수원시 권선구,세류1동,211,773.0
2010,수원시 권선구,세류2동,1569,5541.0
2010,수원시 권선구,세류3동,1384,4511.0
2010,수원시 권선구,입북동,459,1653.0
2010,수원시 권선구,평동,2429,18039.0
2010,수원시 영통구,매탄1동,753,2076.0
2010,수원시 영통구,매탄2동,998,3468.0
2010,수원시 영통구,매탄3동,1639,43163.0
2010,수원시 영통구,매탄4동,868,2707.0
2010,수원시 영통구,영통1동,2463,12041.0
2010,수원시 영통구,영통2동,1663,11976.0
2010,수원시 영통구,원천동,1947,23764.0
2010,수원시 영통구,태장동,1589,11391.0
2010,수원시 장안구,송죽동,1886,6998.0
2010,수원시 장안구,연무동,1184,5244.0
2010,수원시 장안구,영화동,2089,7784.0
2010,수원시 장안구,율천동,1570,6473.0
2010,수원시 장안구,정자1동,867,4318.0
2010,수원시 장안구,정자2동,1389,5932.0
2010,수원시 장안구,정자3동,1575,8515.0
2010,수원시 장안구,조원1동,1409,5395.0
2010,수원시 장안구,조원2동,551,3752.0
2010,수원시 장안구,파장동,1596,10122.0
2010,수원시 팔달구,고등동,680,1869.0
2010,수원시 팔달구,매교동,1051,4200.0
2010,수원시 팔달구,매산동,2232,12452.0
2010,수원시 팔달구,우만1동,1344,6788.0
2010,수원시 팔달구,우만2동,732,5277.0
2010,수원시 팔달구,인계동,4755,36110.0
2010,수원시 팔달구,지동,963,4542.0
2010,수원시 팔달구,행궁동,2397,6894.0
2010,수원시 팔달구,화서1동,1302,3565.0
2010,수원시 팔달구,화서2동,840,3522.0
2010,시흥시,과림동,1834,6742.0
2010,시흥시,군자동,1906,6353.0
2010,시흥시,능곡동,345,1318.0
2010,시흥시,대야동,3309,12914.0
2010,시흥시,매화동,832,3080.0
2010,시흥시,목감동,1039,4134.0
2010,시흥시,신천동,3213,10222.0
2010,시흥시,신현동,1280,5078.0
2010,시흥시,연성동,2185,9037.0
2010,시흥시,은행동,1704,7734.0
2010,시흥시,정왕1동,5232,37924.0
2010,시흥시,정왕2동,3249,24060.0
2010,시흥시,정왕3동,2970,20692.0
2010,시흥시,정왕4동,722,2252.0
2010,시흥시,정왕본동,1979,5869.0
2010,안산시 단원구,고잔1동,920,8288.0
2010,안산시 단원구,고잔2동,3021,17264.0
2010,안산시 단원구,대부동,726,2355.0
2010,안산시 단원구,선부1동,554,2981.0
2010,안산시 단원구,선부2동,1483,4830.0
2010,안산시 단원구,선부3동,1454,4749.0
2010,안산시 단원구,와동,2009,5177.0
2010,안산시 단원구,원곡1동,490,1302.0
2010,안산시 단원구,원곡2동,741,1927.0
2010,안산시 단원구,원곡본동,4349,26173.0
2010,안산시 단원구,초지동,7504,105736.0
2010,안산시 단원구,호수동,4285,21473.0
2010,안산시 상록구,반월동,1014,5468.0
2010,안산시 상록구,본오1동,1989,6847.0
2010,안산시 상록구,본오2동,1360,4184.0
2010,안산시 상록구,본오3동,1478,4987.0
2010,안산시 상록구,부곡동,1055,3164.0
2010,안산시 상록구,사1동,1549,6324.0
2010,안산시 상록구,사2동,1493,6416.0
2010,안산시 상록구,사3동,773,5065.0
2010,안산시 상록구,성포동,942,3583.0
2010,안산시 상록구,안산동,713,2860.0
2010,안산시 상록구,월피동,2101,6204.0
2010,안산시 상록구,이동,2232,8857.0
2010,안산시 상록구,일동,1043,3602.0
2010,안성시,고삼면,122,914.0
2010,안성시,공도읍,2015,10528.0
2010,안성시,금광면,337,1421.0
2010,안성시,대덕면,760,6105.0
2010,안성시,미양면,524,7707.0
2010,안성시,보개면,330,3321.0
2010,안성시,삼죽면,283,2368.0
2010,안성시,서운면,268,3557.0
2010,안성시,안성1동,1092,5702.0
2010,안성시,안성2동,1734,6326.0
2010,안성시,안성3동,1611,9400.0
2010,안성시,양성면,450,3466.0
2010,안성시,원곡면,630,6582.0
2010,안성시,일죽면,741,3827.0
2010,안성시,죽산면,652,3469.0
2010,안양시 동안구,갈산동,394,1724.0
2010,안양시 동안구,관양1동,1876,7178.0
2010,안양시 동안구,관양2동,2559,26062.0
2010,안양시 동안구,귀인동,1197,4911.0
2010,안양시 동안구,달안동,663,5607.0
2010,안양시 동안구,범계동,1994,10546.0
2010,안양시 동안구,부림동,1820,15821.0
2010,안양시 동안구,부흥동,784,4829.0
2010,안양시 동안구,비산1동,710,2942.0
2010,안양시 동안구,비산2동,603,2346.0
2010,안양시 동안구,비산3동,1092,4507.0
2010,안양시 동안구,신촌동,681,3406.0
2010,안양시 동안구,평안동,461,3370.0
2010,안양시 동안구,평촌동,1035,8377.0
2010,안양시 동안구,호계1동,3867,20508.0
2010,안양시 동안구,호계2동,2575,11588.0
2010,안양시 동안구,호계3동,1066,4112.0
2010,안양시 만안구,박달1동,1160,3167.0
2010,안양시 만안구,박달2동,614,4789.0
2010,안양시 만안구,석수1동,754,3125.0
2010,안양시 만안구,석수2동,1406,6082.0
2010,안양시 만안구,석수3동,482,1405.0
2010,안양시 만안구,안양1동,2603,9475.0
2010,안양시 만안구,안양2동,1688,5802.0
2010,안양시 만안구,안양3동,1076,4115.0
2010,안양시 만안구,안양4동,1665,4964.0
2010,안양시 만안구,안양5동,981,5317.0
2010,안양시 만안구,안양6동,1716,8926.0
2010,안양시 만안구,안양7동,1868,13555.0
2010,안양시 만안구,안양8동,805,4332.0
2010,안양시 만안구,안양9동,545,1368.0
2010,양주시,광적면,1747,9841.0
2010,양주시,남면,1115,8781.0
2010,양주시,백석읍,1643,5858.0
2010,양주시,양주1동,785,3337.0
2010,양주시,양주2동,1711,5865.0
2010,양주시,은현면,1181,7915.0
2010,양주시,장흥면,1051,4207.0
2010,양주시,회천1동,971,5049.0
2010,양주시,회천2동,1589,7540.0
2010,양주시,회천3동,1103,3887.0
2010,양주시,회천4동,462,2300.0
2010,양평군,강상면,247,1015.0
2010,양평군,강하면,194,648.0
2010,양평군,개군면,223,631.0
2010,양평군,단월면,205,689.0
2010,양평군,서종면,470,1138.0
2010,양평군,양동면,217,596.0
2010,양평군,양서면,611,2395.0
2010,양평군,양평읍,2175,9021.0
2010,양평군,옥천면,374,1285.0
2010,양평군,용문면,1030,3270.0
2010,양평군,지평면,278,1113.0
2010,양평군,청운면,220,683.0
2010,연천군,군남면,186,693.0
2010,연천군,미산면,89,259.0
2010,연천군,백학면,198,613.0
2010,연천군,신서면,225,511.0
2010,연천군,연천읍,559,2991.0
2010,연천군,왕징면,48,183.0
2010,연천군,장남면,25,99.0
2010,연천군,전곡읍,1645,5551.0
2010,연천군,중면,9,18.0
2010,연천군,청산면,306,1663.0
2010,오산시,남촌동,1370,6665.0
2010,오산시,대원동,3539,15994.0
2010,오산시,세마동,606,4205.0
2010,오산시,신장동,1284,4456.0
2010,오산시,중앙동,1872,7882.0
2010,오산시,초평동,512,3908.0
2010,용인시 기흥구,구갈동,1770,10843.0
2010,용인시 기흥구,구성동,752,4056.0
2010,용인시 기흥구,기흥동,636,14250.0
2010,용인시 기흥구,동백동,1700,7454.0
2010,용인시 기흥구,마북동,855,10429.0
2010,용인시 기흥구,보정동,1501,9947.0
2010,용인시 기흥구,상갈동,1586,9039.0
2010,용인시 기흥구,상하동,620,3631.0
2010,용인시 기흥구,서농동,430,22569.0
2010,용인시 기흥구,신갈동,1467,6491.0
2010,용인시 기흥구,영덕동,1148,8663.0
2010,용인시 수지구,동천동,1031,6890.0
2010,용인시 수지구,상현1동,436,1850.0
2010,용인시 수지구,상현2동,880,3119.0
2010,용인시 수지구,성복동,691,3061.0
2010,용인시 수지구,신봉동,648,3231.0
2010,용인시 수지구,죽전1동,1775,11233.0
2010,용인시 수지구,죽전2동,763,4101.0
2010,용인시 수지구,풍덕천1동,1776,6942.0
2010,용인시 수지구,풍덕천2동,1092,6220.0
2010,용인시 처인구,남사면,672,8470.0
2010,용인시 처인구,동부동,1097,4933.0
2010,용인시 처인구,모현면,1756,8676.0
2010,용인시 처인구,백암면,810,4714.0
2010,용인시 처인구,양지면,1333,7891.0
2010,용인시 처인구,역삼동,1266,8091.0
2010,용인시 처인구,원삼면,577,4495.0
2010,용인시 처인구,유림동,1150,6927.0
2010,용인시 처인구,이동면,1108,7837.0
2010,용인시 처인구,중앙동,2805,11817.0
2010,용인시 처인구,포곡읍,1671,10843.0
2010,의왕시,고천동,1314,10699.0
2010,의왕시,내손1동,861,4056.0
2010,의왕시,내손2동,908,2301.0
2010,의왕시,부곡동,1334,8086.0
2010,의왕시,오전동,1671,7994.0
2010,의왕시,청계동,617,4690.0
2010,의정부시,가능1동,1659,5847.0
2010,의정부시,가능2동,737,2167.0
2010,의정부시,가능3동,513,2507.0
2010,의정부시,녹양동,970,3697.0
2010,의정부시,송산1동,1613,8281.0
2010,의정부시,송산2동,1100,4366.0
2010,의정부시,신곡1동,1564,4833.0
2010,의정부시,신곡2동,1893,8023.0
2010,의정부시,의정부1동,4327,13155.0
2010,의정부시,의정부2동,2738,18958.0
2010,의정부시,의정부3동,1255,4732.0
2010,의정부시,자금동,1885,8570.0
2010,의정부시,장암동,570,2252.0
2010,의정부시,호원1동,1312,5784.0
2010,의정부시,호원2동,1150,3954.0
2010,이천시,관고동,891,4116.0
2010,이천시,대월면,545,3508.0
2010,이천시,마장면,842,7260.0
2010,이천시,모가면,306,2872.0
2010,이천시,백사면,424,2609.0
2010,이천시,부발읍,1594,26930.0
2010,이천시,설성면,270,1427.0
2010,이천시,신둔면,674,4205.0
2010,이천시,율면,129,527.0
2010,이천시,장호원읍,1202,3753.0
2010,이천시,중리동,1666,8358.0
2010,이천시,증포동,1470,5689.0
2010,이천시,창전동,2360,7820.0
2010,이천시,호법면,354,3548.0
2010,파주시,광탄면,1427,9048.0
2010,파주시,교하읍,4214,27115.0
2010,파주시,군내면,21,109.0
2010,파주시,금촌1동,1800,9846.0
2010,파주시,금촌2동,3271,13825.0
2010,파주시,문산읍,2027,9735.0
2010,파주시,법원읍,999,4761.0
2010,파주시,월롱면,915,15444.0
2010,파주시,적성면,567,1642.0
2010,파주시,조리읍,1888,10397.0
2010,파주시,탄현면,1106,7863.0
2010,파주시,파주읍,881,5467.0
2010,파주시,파평면,251,1262.0
2010,평택시,고덕면,759,4866.0
2010,평택시,비전1동,907,5442.0
2010,평택시,비전2동,2252,10664.0
2010,평택시,서정동,2185,7334.0
2010,평택시,서탄면,672,7022.0
2010,평택시,세교동,1432,8165.0
2010,평택시,송북동,1201,4000.0
2010,평택시,송탄동,844,14744.0
2010,평택시,신장1동,336,821.0
2010,평택시,신장2동,963,1891.0
2010,평택시,신평동,3317,14149.0
2010,평택시,안중읍,2106,9185.0
2010,평택시,오성면,370,2096.0
2010,평택시,원평동,655,2046.0
2010,평택시,중앙동,2665,10472.0
2010,평택시,지산동,697,2447.0
2010,평택시,진위면,842,17978.0
2010,평택시,청북면,829,11924.0
2010,평택시,통복동,1093,2781.0
2010,평택시,팽성읍,1471,6503.0
2010,평택시,포승읍,1772,18919.0
2010,평택시,현덕면,335,1032.0
2010,포천시,가남면,936,5888.0
2010,포천시,가산면,1973,11021.0
2010,포천시,강천면,170,1032.0
2010,포천시,관인면,196,629.0
2010,포천시,군내면,750,4670.0
2010,포천시,금사면,201,609.0
2010,포천시,내촌면,982,6086.0
2010,포천시,능서면,338,1787.0
2010,포천시,대신면,383,1205.0
2010,포천시,북내면,289,1796.0
2010,포천시,산북면,151,696.0
2010,포천시,선단동,1181,7688.0
2010,포천시,소흘읍,3764,14752.0
2010,포천시,신북면,796,5619.0
2010,포천시,여주군,7309,34377.0
2010,포천시,여주읍,4336,18795.0
2010,포천시,영북면,806,2232.0
2010,포천시,영중면,529,2766.0
2010,포천시,이동면,449,1423.0
2010,포천시,일동면,851,2970.0
2010,포천시,점동면,293,1796.0
2010,포천시,창수면,133,931.0
2010,포천시,포천동,1767,7145.0
2010,포천시,화현면,225,1804.0
2010,포천시,흥천면,212,773.0
2010,하남시,감북동,1131,6791.0
2010,하남시,덕풍1동,605,1626.0
2010,하남시,덕풍2동,816,2528.0
2010,하남시,덕풍3동,1096,6818.0
2010,하남시,신장1동,1015,2693.0
2010,하남시,신장2동,1809,8085.0
2010,하남시,천현동,1209,7569.0
2010,하남시,초이동,679,4007.0
2010,하남시,춘궁동,661,3828.0
2010,하남시,풍산동,1143,6222.0
2010,화성시,기배동,839,3984.0
2010,화성시,남양동,2160,23742.0
2010,화성시,동탄1동,2279,14784.0
2010,화성시,동탄2동,666,3132.0
2010,화성시,동탄3동,769,3417.0
2010,화성시,동탄면,699,14830.0
2010,화성시,마도면,914,9031.0
2010,화성시,매송면,492,1618.0
2010,화성시,반월동,1492,21605.0
2010,화성시,병점1동,1055,4196.0
2010,화성시,병점2동,824,3760.0
2010,화성시,봉담읍,4161,22114.0
2010,화성시,비봉면,811,5029.0
2010,화성시,서신면,753,3283.0
2010,화성시,송산면,822,3146.0
2010,화성시,양감면,818,9460.0
2010,화성시,우정읍,1107,20287.0
2010,화성시,장안면,1126,11917.0
2010,화성시,정남면,2869,19235.0
2010,화성시,진안동,2602,11575.0
2010,화성시,팔탄면,3157,26195.0
2010,화성시,향남읍,3172,22421.0
2010,화성시,화산동,1376,7536.0
2015,가평군,가평읍,2005,8160.0
2015,가평군,북면,606,1814.0
2015,가평군,상면,546,2272.0
2015,가평군,설악면,823,3759.0
2015,가평군,조종면,813,2950.0
2015,가평군,청평면,1400,4638.0
2015,고양시 덕양구,고양동,1505,6322.0
2015,고양시 덕양구,관산동,1754,6768.0
2015,고양시 덕양구,능곡동,999,4184.0
2015,고양시 덕양구,대덕동,624,4042.0
2015,고양시 덕양구,성사1동,1830,6030.0
2015,고양시 덕양구,성사2동,427,1504.0
2015,고양시 덕양구,신도동,548,1961.0
2015,고양시 덕양구,원신동,505,2565.0
2015,고양시 덕양구,주교동,1064,4645.0
2015,고양시 덕양구,창릉동,1306,6586.0
2015,고양시 덕양구,행신1동,864,2764.0
2015,고양시 덕양구,행신2동,1670,7270.0
2015,고양시 덕양구,행신3동,1578,7050.0
2015,고양시 덕양구,행주동,1435,5683.0
2015,고양시 덕양구,화전동,517,2046.0
2015,고양시 덕양구,화정1동,1960,10278.0
2015,고양시 덕양구,화정2동,2016,10641.0
2015,고양시 덕양구,효자동,184,1090.0
2015,고양시 덕양구,흥도동,892,3984.0
2015,고양시 일산동구,고봉동,3714,18887.0
2015,고양시 일산동구,마두1동,1308,8675.0
2015,고양시 일산동구,마두2동,1015,4688.0
2015,고양시 일산동구,백석1동,2014,12676.0
2015,고양시 일산동구,백석2동,2027,10491.0
2015,고양시 일산동구,식사동,1599,9807.0
2015,고양시 일산동구,장항1동,1891,10061.0
2015,고양시 일산동구,장항2동,5864,34297.0
2015,고양시 일산동구,정발산동,1578,6077.0
2015,고양시 일산동구,중산동,1672,7463.0
2015,고양시 일산동구,풍산동,1510,6783.0
2015,고양시 일산서구,대화동,2697,17061.0
2015,고양시 일산서구,송산동,3510,16218.0
2015,고양시 일산서구,송포동,829,3793.0
2015,고양시 일산서구,일산1동,867,2529.0
2015,고양시 일산서구,일산2동,1424,3855.0
2015,고양시 일산서구,일산3동,1126,3959.0
2015,고양시 일산서구,주엽1동,1360,4907.0
2015,고양시 일산서구,주엽2동,1603,6664.0
2015,고양시 일산서구,탄현동,1583,6620.0
2015,과천시,갈현동,299,1741.0
2015,과천시,과천동,1165,9950.0
2015,과천시,문원동,459,2975.0
2015,과천시,별양동,1129,8850.0
2015,과천시,부림동,154,705.0
2015,과천시,중앙동,456,8735.0
2015,광명시,광명1동,472,881.0
2015,광명시,광명2동,618,1370.0
2015,광명시,광명3동,1301,4269.0
2015,광명시,광명4동,985,2933.0
2015,광명시,광명5동,572,1843.0
2015,광명시,광명6동,1264,4959.0
2015,광명시,광명7동,1075,4057.0
2015,광명시,소하1동,2094,19144.0
2015,광명시,소하2동,1769,9221.0
2015,광명시,철산1동,386,1917.0
2015,광명시,철산2동,669,2218.0
2015,광명시,철산3동,2233,12066.0
2015,광명시,철산4동,353,875.0
2015,광명시,하안1동,1064,5563.0
2015,광명시,하안2동,491,1998.0
2015,광명시,하안3동,1304,5445.0
2015,광명시,하안4동,298,1354.0
2015,광명시,학온동,1352,6019.0
2015,광주시,경안동,2855,10701.0
2015,광주시,곤지암읍,2920,15603.0
2015,광주시,광남동,3264,17642.0
2015,광주시,남종면,97,349.0
2015,광주시,남한산성면,310,1319.0
2015,광주시,도척면,1595,10051.0
2015,광주시,송정동,2920,13863.0
2015,광주시,오포읍,5491,27311.0
2015,광주시,초월읍,4231,22843.0
2015,광주시,퇴촌면,679,1900.0
2015,구리시,갈매동,330,1699.0
2015,구리시,교문1동,1623,9745.0
2015,구리시,교문2동,739,2367.0
2015,구리시,동구동,3170,15994.0
2015,구리시,수택1동,2628,9736.0
2015,구리시,수택2동,1656,4305.0
2015,구리시,수택3동,1516,8814.0
2015,구리시,인창동,1589,7779.0
2015,군포시,광정동,2389,12154.0
2015,군포시,군포1동,4741,34127.0
2015,군포시,군포2동,2004,12932.0
2015,군포시,궁내동,389,1639.0
2015,군포시,금정동,2241,13561.0
2015,군포시,대야동,432,2525.0
2015,군포시,산본1동,1863,7182.0
2015,군포시,산본2동,720,4706.0
2015,군포시,수리동,284,1190.0
2015,군포시,오금동,331,1320.0
2015,군포시,재궁동,814,5255.0
2015,김포시,고촌읍,1996,9963.0
2015,김포시,구래동,387,1924.0
2015,김포시,김포1동,2791,11062.0
2015,김포시,김포2동,1084,5564.0
2015,김포시,대곶면,4251,26115.0
2015,김포시,사우동,1912,10519.0
2015,김포시,양촌읍,3896,23343.0
2015,김포시,운양동,668,3110.0
2015,김포시,월곶면,1162,8972.0
2015,김포시,장기동,944,3569.0
2015,김포시,통진읍,3392,18243.0
2015,김포시,풍무동,1548,7089.0
2015,김포시,하성면,1721,9595.0
2015,남양주시,금곡동,1517,7712.0
2015,남양주시,도농동,1247,5133.0
2015,남양주시,별내동,1929,8330.0
2015,남양주시,별내면,1017,3873.0
2015,남양주시,수동면,1005,6404.0
2015,남양주시,양정동,1287,5903.0
2015,남양주시,오남읍,2559,9940.0
2015,남양주시,와부읍,3098,12740.0
