year,dong_code,sido_name,sigungu_name,dong_name,population
2022,2671025600,부산광역시,기장군,정관읍,80992
2022,2671025900,부산광역시,기장군,일광읍,28137
2022,2671033000,부산광역시,기장군,철마면,7735
2022,2711051700,대구광역시,중구,동인동,7579
2022,2711054500,대구광역시,중구,삼덕동,6405
2022,2711056500,대구광역시,중구,성내1동,4805
2022,2711057500,대구광역시,중구,성내2동,4654
2022,2711058500,대구광역시,중구,성내3동,4847
2022,2711059500,대구광역시,중구,대신동,7494
2022,2711064000,대구광역시,중구,남산1동,4455
2022,2711065000,대구광역시,중구,남산2동,6827
2022,2711066000,대구광역시,중구,남산3동,6460
2022,2711067000,대구광역시,중구,남산4동,14278
2022,2711068000,대구광역시,중구,대봉1동,7701
2022,2711069000,대구광역시,중구,대봉2동,4694
2022,2714051000,대구광역시,동구,신암1동,8885
2022,2714052000,대구광역시,동구,신암2동,10160
2022,2714053000,대구광역시,동구,신암3동,11398
2022,2714054000,대구광역시,동구,신암4동,11071
2022,2714054100,대구광역시,동구,신암5동,6158
2022,2714055500,대구광역시,동구,신천1.2동,12487
2022,2714057000,대구광역시,동구,신천3동,14557
2022,2714058000,대구광역시,동구,신천4동,8318
2022,2714059000,대구광역시,동구,효목1동,13200
2022,2714060000,대구광역시,동구,효목2동,12763
2022,2714061500,대구광역시,동구,도평동,3899
2022,2714062000,대구광역시,동구,불로.봉무동,20990
2022,2714064000,대구광역시,동구,지저동,14072
2022,2714065500,대구광역시,동구,동촌동,15273
2022,2714067000,대구광역시,동구,방촌동,18472
2022,2714068500,대구광역시,동구,해안동,14851
2022,2714072000,대구광역시,동구,안심1동,41269
2022,2714073000,대구광역시,동구,안심2동,11488
2022,2714074200,대구광역시,동구,안심3동,21803
2022,2714074700,대구광역시,동구,안심4동,28390
2022,2714075500,대구광역시,동구,혁신동,18590
2022,2714076000,대구광역시,동구,공산동,21436
2022,2717051000,대구광역시,서구,내당1동,10104
2022,2717052500,대구광역시,서구,내당2.3동,9261
2022,2717054000,대구광역시,서구,내당4동,15974
2022,2717055000,대구광역시,서구,비산1동,9320
2022,2717056500,대구광역시,서구,비산2.3동,8873
2022,2717058000,대구광역시,서구,비산4동,9464
2022,2717059000,대구광역시,서구,비산5동,5865
2022,2717060000,대구광역시,서구,비산6동,7351
2022,2717061000,대구광역시,서구,비산7동,9565
2022,2717062000,대구광역시,서구,평리1동,7541
2022,2717063000,대구광역시,서구,평리2동,7690
2022,2717064000,대구광역시,서구,평리3동,9588
2022,2717065000,대구광역시,서구,평리4동,17442
2022,2717066000,대구광역시,서구,평리5동,1641
2022,2717066100,대구광역시,서구,평리6동,3352
2022,2717067500,대구광역시,서구,상중이동,19469
2022,2717069500,대구광역시,서구,원대동,7327
2022,2720051500,대구광역시,남구,이천동,11548
2022,2720053000,대구광역시,남구,봉덕1동,8832
2022,2720054000,대구광역시,남구,봉덕2동,12070
2022,2720055000,대구광역시,남구,봉덕3동,15944
2022,2720056000,대구광역시,남구,대명1동,10803
2022,2720057100,대구광역시,남구,대명2동,11983
2022,2720058600,대구광역시,남구,대명3동,10474
2022,2720059000,대구광역시,남구,대명4동,10560
2022,2720060000,대구광역시,남구,대명5동,5962
2022,2720061000,대구광역시,남구,대명6동,11235
2022,2720064000,대구광역시,남구,대명9동,15044
2022,2720065000,대구광역시,남구,대명10동,8799
2022,2720066000,대구광역시,남구,대명11동,8265
2022,2723051000,대구광역시,북구,고성동,4699
2022,2723052600,대구광역시,북구,칠성동,23005
2022,2723055000,대구광역시,북구,침산1동,3960
2022,2723056000,대구광역시,북구,침산2동,18364
2022,2723057000,대구광역시,북구,침산3동,19342
2022,2723061000,대구광역시,북구,산격1동,8784
2022,2723062000,대구광역시,북구,산격2동,10527
2022,2723063000,대구광역시,북구,산격3동,9375
2022,2723063100,대구광역시,북구,산격4동,8214
2022,2723064500,대구광역시,북구,대현동,17052
2022,2723067100,대구광역시,북구,복현1동,7469
2022,2723067200,대구광역시,북구,복현2동,31038
2022,2723068000,대구광역시,북구,검단동,6261
2022,2723069500,대구광역시,북구,무태조야동,35818
2022,2723071500,대구광역시,북구,관문동,35862
2022,2723072500,대구광역시,북구,태전1동,21984
2022,2723073500,대구광역시,북구,태전2동,24007
2022,2723074500,대구광역시,북구,구암동,34216
2022,2723075000,대구광역시,북구,관음동,15957
2022,2723077000,대구광역시,북구,읍내동,26156
2022,2723078000,대구광역시,북구,동천동,27294
2022,2723079000,대구광역시,북구,노원동,11098
2022,2723080000,대구광역시,북구,국우동,30430
2022,2726051000,대구광역시,수성구,범어1동,16227
2022,2726052000,대구광역시,수성구,범어2동,15010
2022,2726053000,대구광역시,수성구,범어3동,17016
2022,2726054000,대구광역시,수성구,범어4동,19836
2022,2726055000,대구광역시,수성구,만촌1동,22167
2022,2726056000,대구광역시,수성구,만촌2동,10754
2022,2726056100,대구광역시,수성구,만촌3동,19174
2022,2726057000,대구광역시,수성구,수성1가동,17372
2022,2726058000,대구광역시,수성구,수성2.3가동,11383
2022,2726059000,대구광역시,수성구,수성4가동,13945
2022,2726060100,대구광역시,수성구,황금1동,23011
2022,2726060200,대구광역시,수성구,황금2동,12079
2022,2726061000,대구광역시,수성구,중동,12567
2022,2726062000,대구광역시,수성구,상동,15767
2022,2726063000,대구광역시,수성구,파동,12089
2022,2726064000,대구광역시,수성구,두산동,14685
2022,2726065100,대구광역시,수성구,지산1동,21139
2022,2726065200,대구광역시,수성구,지산2동,17970
2022,2726066100,대구광역시,수성구,범물1동,10980
2022,2726066200,대구광역시,수성구,범물2동,16675
2022,2726067000,대구광역시,수성구,고산1동,31356
2022,2726068000,대구광역시,수성구,고산2동,28014
2022,2726069000,대구광역시,수성구,고산3동,32337
2022,2729051500,대구광역시,달서구,성당동,22636
2022,2729053500,대구광역시,달서구,두류1.2동,14401
2022,2729055000,대구광역시,달서구,두류3동,7900
2022,2729055500,대구광역시,달서구,감삼동,28272
2022,2729056300,대구광역시,달서구,죽전동,12981
2022,2729056800,대구광역시,달서구,장기동,16674
2022,2729057100,대구광역시,달서구,용산1동,29988
2022,2729057200,대구광역시,달서구,용산2동,27702
2022,2729057600,대구광역시,달서구,이곡1동,22278
2022,2729057700,대구광역시,달서구,이곡2동,15872
2022,2729058500,대구광역시,달서구,신당동,30916
2022,2729059000,대구광역시,달서구,본리동,19804
2022,2729060100,대구광역시,달서구,월성1동,40251
2022,2729060200,대구광역시,달서구,월성2동,15221
2022,2729061500,대구광역시,달서구,진천동,51567
2022,2729061700,대구광역시,달서구,유천동,33605
2022,2729062400,대구광역시,달서구,상인1동,34889
2022,2729062500,대구광역시,달서구,상인2동,18970
2022,2729062600,대구광역시,달서구,상인3동,10781
2022,2729062800,대구광역시,달서구,도원동,34323
2022,2729063000,대구광역시,달서구,송현1동,18645
2022,2729064000,대구광역시,달서구,송현2동,17433
2022,2729065000,대구광역시,달서구,본동,11880
2022,2771025000,대구광역시,달성군,화원읍,46795
2022,2771025300,대구광역시,달성군,논공읍,4602
2022,2771025400,대구광역시,달성군,논공읍공단출장소,12710
2022,2771025600,대구광역시,달성군,다사읍,51572
2022,2771025700,대구광역시,달성군,다사읍서재출장소,39912
2022,2771025900,대구광역시,달성군,유가읍,29358
2022,2771026200,대구광역시,달성군,옥포읍,24576
2022,2771026500,대구광역시,달성군,현풍읍,22901
2022,2771031000,대구광역시,달성군,가창면,7662
2022,2771033000,대구광역시,달성군,하빈면,3465
2022,2771038000,대구광역시,달성군,구지면,19609
2022,2811052000,인천광역시,중구,연안동,5775
2022,2811053000,인천광역시,중구,신포동,4779
2022,2811054000,인천광역시,중구,신흥동,13430
2022,2811056000,인천광역시,중구,도원동,3959
2022,2811057000,인천광역시,중구,율목동,3082
2022,2811058500,인천광역시,중구,동인천동,5626
2022,2811061500,인천광역시,중구,개항동,7172
2022,2811062000,인천광역시,중구,영종동,22378
2022,2811062200,인천광역시,중구,영종1동,46893
2022,2811062800,인천광역시,중구,운서동,36098
2022,2811063000,인천광역시,중구,용유동,3739
2022,2814051000,인천광역시,동구,만석동,6701
2022,2814052500,인천광역시,동구,화수1.화평동,5794
2022,2814053000,인천광역시,동구,화수2동,7421
2022,2814055500,인천광역시,동구,송현1.2동,10096
2022,2814057000,인천광역시,동구,송현3동,3287
2022,2814058000,인천광역시,동구,송림1동,3350
2022,2814059000,인천광역시,동구,송림2동,2175
2022,2814060500,인천광역시,동구,송림3.5동,5801
2022,2814061000,인천광역시,동구,송림4동,6091
2022,2814063000,인천광역시,동구,송림6동,5902
2022,2814064000,인천광역시,동구,금창동,2381
2022,2817751000,인천광역시,미추홀구,숭의2동,14533
2022,2817752000,인천광역시,미추홀구,숭의1.3동,15959
2022,2817753000,인천광역시,미추홀구,숭의4동,15656
2022,2817754000,인천광역시,미추홀구,용현1.4동,17602
2022,2817755000,인천광역시,미추홀구,용현2동,17528
2022,2817756000,인천광역시,미추홀구,용현3동,7456
2022,2817757000,인천광역시,미추홀구,용현5동,46748
2022,2817758000,인천광역시,미추홀구,학익1동,30382
2022,2817759000,인천광역시,미추홀구,학익2동,18464
2022,2817760000,인천광역시,미추홀구,도화1동,22221
2022,2817761000,인천광역시,미추홀구,도화2.3동,32445
2022,2817762000,인천광역시,미추홀구,주안1동,20848
2022,2817763000,인천광역시,미추홀구,주안2동,16451
2022,2817764000,인천광역시,미추홀구,주안3동,8569
2022,2817765000,인천광역시,미추홀구,주안4동,17254
2022,2817766000,인천광역시,미추홀구,주안5동,20522
2022,2817767000,인천광역시,미추홀구,주안6동,21679
2022,2817768000,인천광역시,미추홀구,주안7동,12239
2022,2817769000,인천광역시,미추홀구,주안8동,20340
2022,2817770000,인천광역시,미추홀구,관교동,14680
2022,2817771000,인천광역시,미추홀구,문학동,14428
2022,2818563000,인천광역시,연수구,옥련1동,18877
2022,2818564000,인천광역시,연수구,옥련2동,19813
2022,2818575000,인천광역시,연수구,선학동,16674
2022,2818576100,인천광역시,연수구,연수1동,18401
2022,2818576200,인천광역시,연수구,연수2동,20610
2022,2818576300,인천광역시,연수구,연수3동,15728
2022,2818576600,인천광역시,연수구,청학동,24246
2022,2818578000,인천광역시,연수구,동춘1동,25022
2022,2818579000,인천광역시,연수구,동춘2동,17969
2022,2818579500,인천광역시,연수구,동춘3동,18104
2022,2818582000,인천광역시,연수구,송도1동,37909
2022,2818583000,인천광역시,연수구,송도2동,36476
2022,2818584000,인천광역시,연수구,송도3동,48738
2022,2818585000,인천광역시,연수구,송도4동,27225
2022,2818586000,인천광역시,연수구,송도5동,40004
2022,2820051000,인천광역시,남동구,구월1동,30849
2022,2820052000,인천광역시,남동구,구월2동,35233
2022,2820052100,인천광역시,남동구,구월3동,30138
2022,2820052200,인천광역시,남동구,구월4동,14331
2022,2820053000,인천광역시,남동구,간석1동,17743
2022,2820054000,인천광역시,남동구,간석2동,21603
2022,2820055000,인천광역시,남동구,간석3동,26791
2022,2820055100,인천광역시,남동구,간석4동,28950
2022,2820056000,인천광역시,남동구,만수1동,16621
2022,2820057000,인천광역시,남동구,만수2동,23658
2022,2820058000,인천광역시,남동구,만수3동,17250
2022,2820058100,인천광역시,남동구,만수4동,20208
2022,2820058200,인천광역시,남동구,만수5동,15213
2022,2820058300,인천광역시,남동구,만수6동,23565
2022,2820065000,인천광역시,남동구,장수서창동,19510
2022,2820065500,인천광역시,남동구,서창2동,38985
2022,2820066000,인천광역시,남동구,남촌도림동,20747
2022,2820069000,인천광역시,남동구,논현1동,31463
2022,2820070000,인천광역시,남동구,논현2동,32511
2022,2820071000,인천광역시,남동구,논현고잔동,40812
2022,2823751000,인천광역시,부평구,부평1동,35887
2022,2823752000,인천광역시,부평구,부평2동,14578
2022,2823753000,인천광역시,부평구,부평3동,12390
2022,2823754000,인천광역시,부평구,부평4동,36328
2022,2823755000,인천광역시,부평구,부평5동,30785
2022,2823756000,인천광역시,부평구,부평6동,14465
2022,2823757000,인천광역시,부평구,산곡1동,14135
2022,2823758000,인천광역시,부평구,산곡2동,30348
2022,2823758100,인천광역시,부평구,산곡3동,21419
2022,2823758200,인천광역시,부평구,산곡4동,17196
2022,2823759100,인천광역시,부평구,청천1동,6699
2022,2823759200,인천광역시,부평구,청천2동,34958
2022,2823764100,인천광역시,부평구,갈산1동,16210
2022,2823764200,인천광역시,부평구,갈산2동,18179
2022,2823764600,인천광역시,부평구,삼산1동,32424
2022,2823764800,인천광역시,부평구,삼산2동,28262
2022,2823765000,인천광역시,부평구,부개1동,16562
2022,2823766000,인천광역시,부평구,부개2동,19729
2022,2823766100,인천광역시,부평구,부개3동,29844
2022,2823767000,인천광역시,부평구,일신동,12224
2022,2823768000,인천광역시,부평구,십정1동,24294
2022,2823769000,인천광역시,부평구,십정2동,22202
2022,2824560100,인천광역시,계양구,효성1동,27276
2022,2824560200,인천광역시,계양구,효성2동,28426
2022,2824561100,인천광역시,계양구,계산1동,18771
2022,2824561200,인천광역시,계양구,계산2동,15382
2022,2824561300,인천광역시,계양구,계산3동,18617
2022,2824561400,인천광역시,계양구,계산4동,22804
2022,2824562100,인천광역시,계양구,작전1동,27014
2022,2824562200,인천광역시,계양구,작전2동,19090
2022,2824564000,인천광역시,계양구,작전서운동,34263
2022,2824571000,인천광역시,계양구,계양1동,20173
2022,2824572000,인천광역시,계양구,계양2동,32164
2022,2824573000,인천광역시,계양구,계양3동,24876
2022,2826051500,인천광역시,서구,검암경서동,45339
2022,2826053000,인천광역시,서구,연희동,39515
2022,2826053600,인천광역시,서구,청라1동,30883
2022,2826053700,인천광역시,서구,청라2동,48163
2022,2826053900,인천광역시,서구,청라3동,34406
2022,2826054200,인천광역시,서구,가정1동,36195
2022,2826054300,인천광역시,서구,가정2동,6248
2022,2826054400,인천광역시,서구,가정3동,9289
2022,2826055000,인천광역시,서구,석남1동,21776
2022,2826056000,인천광역시,서구,석남2동,12560
2022,2826056100,인천광역시,서구,석남3동,13477
2022,2826057500,인천광역시,서구,신현원창동,30703
2022,2826058000,인천광역시,서구,가좌1동,12778
2022,2826059000,인천광역시,서구,가좌2동,19421
2022,2826060000,인천광역시,서구,가좌3동,16390
2022,2826061000,인천광역시,서구,가좌4동,10133
2022,2826068000,인천광역시,서구,검단동,33414
2022,2826069000,인천광역시,서구,불로대곡동,23499
2022,2826070000,인천광역시,서구,원당동,23428
2022,2826071000,인천광역시,서구,당하동,27053
2022,2826072000,인천광역시,서구,오류왕길동,25124
2022,2826073000,인천광역시,서구,마전동,22218
2022,2826074000,인천광역시,서구,아라동,47001
2022,2871025000,인천광역시,강화군,강화읍,22669
2022,2871031000,인천광역시,강화군,선원면,7926
2022,2871032000,인천광역시,강화군,불은면,5064
2022,2871033000,인천광역시,강화군,길상면,7332
2022,2871034000,인천광역시,강화군,화도면,4560
2022,2871035000,인천광역시,강화군,양도면,4294
2022,2871036000,인천광역시,강화군,내가면,3058
2022,2871037000,인천광역시,강화군,하점면,4074
2022,2871038000,인천광역시,강화군,양사면,1899
2022,2871039000,인천광역시,강화군,송해면,3287
2022,2871040000,인천광역시,강화군,교동면,2818
2022,2871041000,인천광역시,강화군,삼산면,2177
2022,2871042000,인천광역시,강화군,서도면,374
2022,2871042500,인천광역시,강화군,서도면볼음출장소,271
2022,2872031000,인천광역시,옹진군,북도면,1145
2022,2872031500,인천광역시,옹진군,북도면장봉출장소,986
2022,2872033000,인천광역시,옹진군,백령면,4986
2022,2872034000,인천광역시,옹진군,대청면,1224
2022,2872034500,인천광역시,옹진군,대청면소청출장소,216
2022,2872035000,인천광역시,옹진군,덕적면,1924
2022,2872036000,인천광역시,옹진군,영흥면,6653
2022,2872037000,인천광역시,옹진군,자월면,963
2022,2872037500,인천광역시,옹진군,자월면이작출장소,378
2022,2872038000,인천광역시,옹진군,연평면,2138
2022,2911052500,광주광역시,동구,충장동,5077
2022,2911054500,광주광역시,동구,동명동,3743
2022,2911056000,광주광역시,동구,계림1동,10507
2022,2911057000,광주광역시,동구,계림2동,12893
2022,2911059000,광주광역시,동구,산수1동,8236
2022,2911060000,광주광역시,동구,산수2동,10127
2022,2911062000,광주광역시,동구,지산1동,4156
2022,2911063000,광주광역시,동구,지산2동,4389
2022,2911065500,광주광역시,동구,서남동,2981
2022,2911068500,광주광역시,동구,학동,7493
2022,2911071000,광주광역시,동구,학운동,11226
2022,2911073000,광주광역시,동구,지원1동,9006
2022,2911074000,광주광역시,동구,지원2동,16075
2022,2914057500,광주광역시,서구,양동,3425
2022,2914059000,광주광역시,서구,양3동,4433
2022,2914065000,광주광역시,서구,농성1동,11243
2022,2914066000,광주광역시,서구,농성2동,4689
2022,2914073000,광주광역시,서구,광천동,7636
2022,2914074000,광주광역시,서구,유덕동,10684
2022,2914074500,광주광역시,서구,치평동,29433
2022,2914075100,광주광역시,서구,상무1동,24353
2022,2914075200,광주광역시,서구,상무2동,23028
2022,2914076000,광주광역시,서구,화정1동,15465
2022,2914077000,광주광역시,서구,화정2동,19933
2022,2914078000,광주광역시,서구,화정3동,9595
2022,2914079000,광주광역시,서구,화정4동,18858
2022,2914080000,광주광역시,서구,서창동,5692
2022,2914082100,광주광역시,서구,금호1동,19982
2022,2914082400,광주광역시,서구,금호2동,27531
2022,2914083000,광주광역시,서구,풍암동,35593
2022,2914084000,광주광역시,서구,동천동,15828
2022,2915551000,광주광역시,남구,양림동,6777
2022,2915552000,광주광역시,남구,방림1동,6564
2022,2915553000,광주광역시,남구,방림2동,8492
2022,2915553700,광주광역시,남구,봉선1동,12900
2022,2915553800,광주광역시,남구,봉선2동,28183
2022,2915554500,광주광역시,남구,사직동,4928
2022,2915560500,광주광역시,남구,월산동,8818
2022,2915563000,광주광역시,남구,월산4동,8362
2022,2915564000,광주광역시,남구,월산5동,6205
2022,2915567000,광주광역시,남구,백운1동,11919
2022,2915568000,광주광역시,남구,백운2동,6210
2022,2915569000,광주광역시,남구,주월1동,21462
2022,2915570000,광주광역시,남구,주월2동,7807
2022,2915570500,광주광역시,남구,진월동,28578
2022,2915571000,광주광역시,남구,효덕동,15834
2022,2915572000,광주광역시,남구,송암동,21170
2022,2915573000,광주광역시,남구,대촌동,8170
2022,2917051000,광주광역시,북구,중흥1동,4583
2022,2917052000,광주광역시,북구,중흥2동,8413
2022,2917053000,광주광역시,북구,중흥3동,6518
2022,2917055500,광주광역시,북구,중앙동,3937
2022,2917057000,광주광역시,북구,임동,9142
2022,2917058000,광주광역시,북구,신안동,12538
2022,2917059000,광주광역시,북구,용봉동,37633
2022,2917060100,광주광역시,북구,운암1동,18877
2022,2917060200,광주광역시,북구,운암2동,11534
2022,2917060300,광주광역시,북구,운암3동,13404
2022,2917061500,광주광역시,북구,동림동,22827
2022,2917062000,광주광역시,북구,우산동,14318
2022,2917063500,광주광역시,북구,풍향동,5409
2022,2917065000,광주광역시,북구,문화동,20203
2022,2917065600,광주광역시,북구,문흥1동,15324
2022,2917065700,광주광역시,북구,문흥2동,15218
2022,2917066100,광주광역시,북구,두암1동,7452
2022,2917066200,광주광역시,북구,두암2동,15501
2022,2917066300,광주광역시,북구,두암3동,12838
2022,2917066600,광주광역시,북구,삼각동,13639
2022,2917066900,광주광역시,북구,일곡동,28899
2022,2917067300,광주광역시,북구,매곡동,13544
2022,2917067600,광주광역시,북구,오치1동,10451
2022,2917067700,광주광역시,북구,오치2동,12045
2022,2917068500,광주광역시,북구,석곡동,2410
2022,2917069500,광주광역시,북구,건국동,21769
2022,2917069600,광주광역시,북구,양산동,37038
2022,2917069700,광주광역시,북구,신용동,29243
2022,2920051500,광주광역시,광산구,송정1동,10574
2022,2920052500,광주광역시,광산구,송정2동,6364
2022,2920054000,광주광역시,광산구,도산동,14860
2022,2920055000,광주광역시,광산구,신흥동,4441
2022,2920056500,광주광역시,광산구,어룡동,33280
2022,2920058000,광주광역시,광산구,우산동,29603
2022,2920060000,광주광역시,광산구,월곡1동,10324
2022,2920061000,광주광역시,광산구,월곡2동,14950
2022,2920062000,광주광역시,광산구,비아동,7516
2022,2920062400,광주광역시,광산구,첨단1동,27112
2022,2920062600,광주광역시,광산구,첨단2동,42555
2022,2920063000,광주광역시,광산구,신가동,19462
2022,2920063500,광주광역시,광산구,운남동,30128
2022,2920063700,광주광역시,광산구,수완동,75889
2022,2920064000,광주광역시,광산구,하남동,26624
2022,2920065000,광주광역시,광산구,임곡동,2048
2022,2920066000,광주광역시,광산구,동곡동,1757
2022,2920067000,광주광역시,광산구,평동,4889
2022,2920068000,광주광역시,광산구,삼도동,2168
2022,2920069000,광주광역시,광산구,본량동,1927
2022,2920070000,광주광역시,광산구,신창동,34183
2022,3011051500,대전광역시,동구,중앙동,4152
2022,3011053000,대전광역시,동구,효동,23994
2022,3011054500,대전광역시,동구,신인동,15130
2022,3011055100,대전광역시,동구,판암1동,12093
2022,3011055200,대전광역시,동구,판암2동,8165
2022,3011056000,대전광역시,동구,용운동,21533
2022,3011058500,대전광역시,동구,대동,14225
2022,3011059000,대전광역시,동구,자양동,10922
2022,3011062000,대전광역시,동구,가양1동,13118
2022,3011063000,대전광역시,동구,가양2동,18355
2022,3011064000,대전광역시,동구,용전동,20294
2022,3011066500,대전광역시,동구,성남동,11227
2022,3011067000,대전광역시,동구,홍도동,10604
2022,3011069500,대전광역시,동구,삼성동,13617
2022,3011072500,대전광역시,동구,대청동,2334
2022,3011074000,대전광역시,동구,산내동,19988
2022,3014053500,대전광역시,중구,은행선화동,14715
2022,3014055000,대전광역시,중구,목동,16523
2022,3014056000,대전광역시,중구,중촌동,13948
2022,3014057500,대전광역시,중구,대흥동,13376
2022,3014060500,대전광역시,중구,문창동,4446
2022,3014062000,대전광역시,중구,석교동,15131
2022,3014063000,대전광역시,중구,대사동,5413
2022,3014064000,대전광역시,중구,부사동,6584
2022,3014065500,대전광역시,중구,용두동,9215
2022,3014067000,대전광역시,중구,오류동,10519
2022,3014068000,대전광역시,중구,태평1동,12956
2022,3014069000,대전광역시,중구,태평2동,24933
2022,3014070000,대전광역시,중구,유천1동,6042
2022,3014071000,대전광역시,중구,유천2동,13399
2022,3014072000,대전광역시,중구,문화1동,21101
2022,3014073000,대전광역시,중구,문화2동,12118
2022,3014074000,대전광역시,중구,산성동,26689
2022,3017051000,대전광역시,서구,복수동,21960
2022,3017052000,대전광역시,서구,도마1동,18603
2022,3017053000,대전광역시,서구,도마2동,17005
2022,3017053500,대전광역시,서구,정림동,15696
2022,3017054000,대전광역시,서구,변동,15532
2022,3017055000,대전광역시,서구,용문동,12167
2022,3017055500,대전광역시,서구,탄방동,26646
2022,3017056000,대전광역시,서구,괴정동,18887
2022,3017057000,대전광역시,서구,가장동,11072
2022,3017057500,대전광역시,서구,내동,23189
2022,3017058100,대전광역시,서구,갈마1동,21446
2022,3017058200,대전광역시,서구,갈마2동,24339
2022,3017058600,대전광역시,서구,월평1동,11259
2022,3017058700,대전광역시,서구,월평2동,14050
2022,3017058800,대전광역시,서구,월평3동,20713
2022,3017059000,대전광역시,서구,가수원동,10734
2022,3017059300,대전광역시,서구,도안동,36115
2022,3017059600,대전광역시,서구,관저1동,15109
2022,3017059700,대전광역시,서구,관저2동,48996
2022,3017060000,대전광역시,서구,기성동,3548
2022,3017063000,대전광역시,서구,둔산1동,16579
2022,3017064000,대전광역시,서구,둔산2동,34950
2022,3017065000,대전광역시,서구,만년동,12498
2022,3017066000,대전광역시,서구,둔산3동,19281
2022,3020052000,대전광역시,유성구,진잠동,24774
2022,3020052600,대전광역시,유성구,학하동,18426
2022,3020052700,대전광역시,유성구,상대동,25281
2022,3020053000,대전광역시,유성구,온천1동,26370
2022,3020054000,대전광역시,유성구,온천2동,40015
2022,3020054600,대전광역시,유성구,노은1동,21431
2022,3020054700,대전광역시,유성구,노은2동,23943
2022,3020054800,대전광역시,유성구,노은3동,36888
2022,3020055000,대전광역시,유성구,신성동,25921
2022,3020057000,대전광역시,유성구,전민동,26749
2022,3020058000,대전광역시,유성구,구즉동,30818
2022,3020060000,대전광역시,유성구,관평동,28396
2022,3020061000,대전광역시,유성구,원신흥동,27081
2022,3023051000,대전광역시,대덕구,오정동,14130
2022,3023052000,대전광역시,대덕구,대화동,6694
2022,3023052500,대전광역시,대덕구,회덕동,11808
2022,3023053300,대전광역시,대덕구,비래동,15697
2022,3023054300,대전광역시,대덕구,송촌동,26667
2022,3023054600,대전광역시,대덕구,중리동,19114
2022,3023055000,대전광역시,대덕구,신탄진동,14635
2022,3023056000,대전광역시,대덕구,석봉동,16195
2022,3023057000,대전광역시,대덕구,덕암동,13344
2022,3023058000,대전광역시,대덕구,목상동,6336
2022,3023060000,대전광역시,대덕구,법1동,12673
2022,3023061000,대전광역시,대덕구,법2동,15453
2022,3111051000,울산광역시,중구,학성동,11056
2022,3111052000,울산광역시,중구,반구1동,16333
2022,3111053000,울산광역시,중구,반구2동,8505
2022,3111054000,울산광역시,중구,복산1동,3874
2022,3111055000,울산광역시,중구,복산2동,10901
2022,3111058500,울산광역시,중구,중앙동,12085
2022,3111059000,울산광역시,중구,우정동,17655
2022,3111060000,울산광역시,중구,태화동,32486
2022,3111061000,울산광역시,중구,다운동,22284
2022,3111062000,울산광역시,중구,병영1동,21493
2022,3111063000,울산광역시,중구,병영2동,20031
2022,3111064000,울산광역시,중구,약사동,10786
2022,3111065000,울산광역시,중구,성안동,20643
2022,3114051000,울산광역시,남구,신정1동,18393
2022,3114052000,울산광역시,남구,신정2동,24062
2022,3114053000,울산광역시,남구,신정3동,16104
2022,3114054000,울산광역시,남구,신정4동,20255
2022,3114055000,울산광역시,남구,신정5동,8709
2022,3114056000,울산광역시,남구,달동,26691
2022,3114057000,울산광역시,남구,삼산동,48687
2022,3114058500,울산광역시,남구,삼호동,19961
2022,3114059500,울산광역시,남구,무거동,31542
2022,3114060000,울산광역시,남구,옥동,25657
2022,3114062500,울산광역시,남구,대현동,31186
2022,3114063500,울산광역시,남구,수암동,16394
2022,3114064000,울산광역시,남구,선암동,13944
2022,3114067000,울산광역시,남구,야음장생포동,9053
2022,3117051000,울산광역시,동구,방어동,39704
2022,3117052000,울산광역시,동구,일산동,5449
2022,3117053000,울산광역시,동구,화정동,19089
2022,3117054000,울산광역시,동구,대송동,11385
2022,3117055000,울산광역시,동구,전하1동,15039
2022,3117056000,울산광역시,동구,전하2동,20134
2022,3117058000,울산광역시,동구,남목1동,8524
2022,3117059000,울산광역시,동구,남목2동,20639
2022,3117060000,울산광역시,동구,남목3동,11748
2022,3120051000,울산광역시,북구,농소1동,36522
2022,3120052000,울산광역시,북구,농소2동,42082
2022,3120053000,울산광역시,북구,농소3동,37555
2022,3120054000,울산광역시,북구,강동동,16339
2022,3120056000,울산광역시,북구,효문동,29342
2022,3120057000,울산광역시,북구,송정동,36939
2022,3120058000,울산광역시,북구,양정동,9608
2022,3120059000,울산광역시,북구,염포동,10283
2022,3171025000,울산광역시,울주군,온산읍,20395
2022,3171025300,울산광역시,울주군,언양읍,29541
2022,3171025600,울산광역시,울주군,온양읍,28358
2022,3171025900,울산광역시,울주군,범서읍,68677
2022,3171026200,울산광역시,울주군,청량읍,18844
2022,3171026500,울산광역시,울주군,삼남읍,22516
2022,3171031000,울산광역시,울주군,서생면,8499
2022,3171034000,울산광역시,울주군,웅촌면,7700
2022,3171036000,울산광역시,울주군,두동면,4287
2022,3171037000,울산광역시,울주군,두서면,3057
2022,3171038000,울산광역시,울주군,상북면,7898
2022,3171040000,울산광역시,울주군,삼동면,1740
2022,3611025000,세종특별자치시,,조치원읍,42309
2022,3611031000,세종특별자치시,,연기면,2650
2022,3611032000,세종특별자치시,,연동면,2966
2022,3611033000,세종특별자치시,,부강면,5878
2022,3611034000,세종특별자치시,,금남면,8682
2022,3611035000,세종특별자치시,,장군면,6890
2022,3611036000,세종특별자치시,,연서면,7215
2022,3611037000,세종특별자치시,,전의면,5483
